CA# generation fitness_with_discard=0,2
0 134 1436 
0 135 1436 
0 136 1436 
0 137 1436 
0 138 1436 
0 139 1436 
0 140 1436 
0 141 1436 
0 142 1436 
0 143 1436 
0 144 1436 
0 145 1436 
0 146 1436 
0 147 1436 
0 148 1604 
0 149 1604 
0 150 1604 
0 151 1604 
0 152 1604 
0 153 1604 
0 154 1604 
0 155 1604 
0 156 1604 
0 157 1604 
0 158 2000 
1 0 4 
1 1 4 
1 2 4 
1 3 4 
1 4 4 
1 5 4 
1 6 8 
1 7 8 
1 8 8 
1 9 8 
1 10 8 
1 11 8 
1 12 8 
1 13 8 
1 14 32 
1 15 32 
1 16 32 
1 17 76 
1 18 80 
1 19 80 
1 20 80 
1 21 216 
1 22 216 
1 23 216 
1 24 216 
1 25 216 
1 26 216 
1 27 216 
1 28 216 
1 29 216 
1 30 216 
1 31 216 
1 32 216 
1 33 216 
1 34 256 
1 35 256 
1 36 256 
1 37 256 
1 38 368 
1 39 368 
1 40 368 
1 41 368 
1 42 368 
1 43 368 
1 44 368 
1 45 368 
1 46 368 
1 47 368 
1 48 368 
1 49 368 
1 50 368 
1 51 368 
1 52 436 
1 53 436 
1 54 436 
1 55 436 
1 56 436 
1 57 436 
1 58 436 
1 59 488 
1 60 488 
1 61 488 
1 62 488 
1 63 488 
1 64 488 
1 65 488 
1 66 488 
1 67 488 
1 68 488 
1 69 488 
1 70 488 
1 71 668 
1 72 668 
1 73 668 
1 74 668 
1 75 668 
1 76 668 
1 77 668 
1 78 668 
1 79 668 
1 80 668 
1 81 668 
1 82 668 
1 83 668 
1 84 668 
1 85 668 
1 86 668 
1 87 668 
1 88 668 
1 89 668 
1 90 668 
1 91 668 
1 92 668 
1 93 668 
1 94 668 
1 95 668 
1 96 668 
1 97 668 
1 98 668 
1 99 668 
1 100 668 
1 101 808 
1 102 808 
1 103 808 
1 104 808 
1 105 864 
1 106 864 
1 107 864 
1 108 864 
1 109 864 
1 110 864 
1 111 864 
1 112 864 
1 113 864 
1 114 864 
1 115 864 
1 116 864 
1 117 864 
1 118 864 
1 119 864 
1 120 864 
1 121 864 
1 122 864 
1 123 864 
1 124 864 
1 125 864 
1 126 864 
1 127 864 
1 128 864 
1 129 864 
1 130 864 
1 131 864 
1 132 864 
1 133 1136 
1 134 1136 
1 135 1136 
1 136 1136 
1 137 1136 
1 138 1368 
1 139 1368 
1 140 1368 
1 141 1368 
1 142 1368 
1 143 1368 
1 144 1368 
1 145 1368 
1 146 1368 
1 147 1368 
1 148 1368 
1 149 1368 
1 150 1368 
1 151 1368 
1 152 1368 
1 153 1368 
1 154 1368 
1 155 1368 
1 156 1368 
1 157 1368 
1 158 1368 
1 159 1368 
1 160 1368 
1 161 1368 
1 162 1368 
1 163 1368 
1 164 1368 
1 165 1368 
1 166 1368 
1 167 1368 
1 168 1368 
1 169 1368 
1 170 1368 
1 171 1368 
1 172 1368 
1 173 1916 
1 174 1916 
1 175 1916 
1 176 1916 
1 177 1916 
1 178 1916 
1 179 1916 
1 180 1916 
1 181 1916 
1 182 1916 
1 183 1916 
1 184 1916 
1 185 1916 
1 186 1916 
1 187 1916 
1 188 1916 
1 189 1916 
1 190 1916 
1 191 1916 
1 192 1916 
1 193 2000 
2 0 1 
2 1 1 
2 2 1 
2 3 1 
2 4 1 
2 5 1 
2 6 1 
2 7 4 
2 8 4 
2 9 4 
2 10 4 
2 11 4 
2 12 4 
2 13 4 
2 14 4 
2 15 8 
2 16 8 
2 17 8 
2 18 8 
2 19 8 
2 20 8 
2 21 8 
2 22 8 
2 23 8 
2 24 8 
2 25 8 
2 26 8 
2 27 8 
2 28 8 
2 29 32 
2 30 32 
2 31 32 
2 32 32 
2 33 32 
2 34 32 
2 35 32 
2 36 32 
2 37 32 
2 38 32 
2 39 32 
2 40 32 
2 41 152 
2 42 152 
2 43 152 
2 44 184 
2 45 184 
2 46 356 
2 47 356 
2 48 356 
2 49 356 
2 50 356 
2 51 356 
2 52 356 
2 53 356 
2 54 356 
2 55 356 
2 56 356 
2 57 356 
2 58 356 
2 59 356 
2 60 356 
2 61 356 
2 62 356 
2 63 356 
2 64 356 
2 65 356 
2 66 356 
2 67 356 
2 68 356 
2 69 356 
2 70 356 
2 71 356 
2 72 356 
2 73 356 
2 74 356 
2 75 356 
2 76 356 
2 77 356 
2 78 356 
2 79 356 
2 80 356 
2 81 356 
2 82 356 
2 83 356 
2 84 356 
2 85 356 
2 86 356 
2 87 356 
2 88 356 
2 89 356 
2 90 356 
2 91 356 
2 92 356 
2 93 356 
2 94 356 
2 95 356 
2 96 356 
2 97 356 
2 98 356 
2 99 356 
2 100 356 
2 101 356 
2 102 356 
2 103 356 
2 104 356 
2 105 380 
2 106 380 
2 107 380 
2 108 380 
2 109 380 
2 110 380 
2 111 380 
2 112 380 
2 113 380 
2 114 380 
2 115 380 
2 116 380 
2 117 380 
2 118 392 
2 119 392 
2 120 392 
2 121 392 
2 122 392 
2 123 392 
2 124 392 
2 125 488 
2 126 488 
2 127 488 
2 128 540 
2 129 540 
2 130 540 
2 131 540 
2 132 540 
2 133 540 
2 134 540 
2 135 540 
2 136 540 
2 137 540 
2 138 540 
2 139 540 
2 140 540 
2 141 580 
2 142 580 
2 143 580 
2 144 732 
2 145 732 
2 146 732 
2 147 732 
2 148 732 
2 149 732 
2 150 732 
2 151 732 
2 152 732 
2 153 732 
2 154 732 
2 155 732 
2 156 732 
2 157 732 
2 158 732 
2 159 732 
2 160 756 
2 161 756 
2 162 756 
2 163 756 
2 164 756 
2 165 756 
2 166 756 
2 167 756 
2 168 756 
2 169 784 
2 170 784 
2 171 784 
2 172 784 
2 173 784 
2 174 784 
2 175 784 
2 176 784 
2 177 784 
2 178 784 
2 179 1164 
2 180 1164 
2 181 1164 
2 182 1164 
2 183 1164 
2 184 1164 
2 185 1164 
2 186 1164 
2 187 1432 
2 188 1432 
2 189 1432 
2 190 1432 
2 191 1432 
2 192 1432 
2 193 1432 
2 194 1432 
2 195 1432 
2 196 1432 
2 197 1432 
2 198 1432 
2 199 1432 
2 200 1432 
2 201 1520 
2 202 1520 
2 203 1520 
2 204 1520 
2 205 1520 
2 206 1520 
2 207 1520 
2 208 1520 
2 209 1520 
2 210 1520 
2 211 1520 
2 212 1536 
2 213 1536 
2 214 1536 
2 215 1536 
2 216 1536 
2 217 1536 
2 218 1536 
2 219 1536 
2 220 1536 
2 221 1536 
2 222 2000 
3 0 1 
3 1 2 
3 2 2 
3 3 16 
3 4 28 
3 5 32 
3 6 32 
3 7 32 
3 8 32 
3 9 32 
3 10 32 
3 11 32 
3 12 32 
3 13 72 
3 14 72 
3 15 72 
3 16 132 
3 17 132 
3 18 132 
3 19 132 
3 20 132 
3 21 132 
3 22 132 
3 23 152 
3 24 176 
3 25 176 
3 26 176 
3 27 176 
3 28 176 
3 29 268 
3 30 268 
3 31 304 
3 32 304 
3 33 304 
3 34 304 
3 35 304 
3 36 304 
3 37 304 
3 38 304 
3 39 304 
3 40 304 
3 41 304 
3 42 304 
3 43 304 
3 44 384 
3 45 384 
3 46 660 
3 47 660 
3 48 660 
3 49 660 
3 50 660 
3 51 660 
3 52 660 
3 53 660 
3 54 732 
3 55 1128 
3 56 1128 
3 57 1128 
3 58 1128 
3 59 1128 
3 60 1128 
3 61 1128 
3 62 1128 
3 63 1128 
3 64 1128 
3 65 1128 
3 66 1128 
3 67 1128 
3 68 1128 
3 69 1128 
3 70 1128 
3 71 1128 
3 72 1128 
3 73 1128 
3 74 1128 
3 75 1128 
3 76 1128 
3 77 1128 
3 78 1128 
3 79 1128 
3 80 1128 
3 81 1128 
3 82 1128 
3 83 1128 
3 84 1128 
3 85 1128 
3 86 1128 
3 87 1128 
3 88 1128 
3 89 1128 
3 90 1416 
3 91 1416 
3 92 1416 
3 93 1416 
3 94 1416 
3 95 1416 
3 96 1416 
3 97 1416 
3 98 1416 
3 99 1416 
3 100 1416 
3 101 1416 
3 102 1520 
3 103 1520 
3 104 1520 
3 105 1520 
3 106 1520 
3 107 1520 
3 108 1520 
3 109 1520 
3 110 1520 
3 111 1520 
3 112 1520 
3 113 1520 
3 114 1520 
3 115 1520 
3 116 1520 
3 117 1520 
3 118 1520 
3 119 1520 
3 120 1520 
3 121 1520 
3 122 1520 
3 123 1520 
3 124 1520 
3 125 1520 
3 126 1520 
3 127 1520 
3 128 1520 
3 129 1520 
3 130 1520 
3 131 1520 
3 132 1520 
3 133 1520 
3 134 1520 
3 135 1520 
3 136 1520 
3 137 1520 
3 138 1520 
3 139 1520 
3 140 1520 
3 141 1520 
3 142 1520 
3 143 1520 
3 144 1520 
3 145 1520 
3 146 1520 
3 147 2000 
4 0 1 
4 1 1 
4 2 1 
4 3 1 
4 4 2 
4 5 2 
4 6 4 
4 7 8 
4 8 20 
4 9 48 
4 10 78 
4 11 78 
4 12 78 
4 13 78 
4 14 240 
4 15 416 
4 16 416 
4 17 416 
4 18 416 
4 19 416 
4 20 492 
4 21 492 
4 22 492 
4 23 492 
4 24 492 
4 25 492 
4 26 492 
4 27 492 
4 28 492 
4 29 492 
4 30 492 
4 31 492 
4 32 492 
4 33 492 
4 34 492 
4 35 492 
4 36 492 
4 37 492 
4 38 492 
4 39 492 
4 40 492 
4 41 492 
4 42 492 
4 43 680 
4 44 680 
4 45 680 
4 46 680 
4 47 680 
4 48 680 
4 49 680 
4 50 680 
4 51 680 
4 52 680 
4 53 680 
4 54 680 
4 55 680 
4 56 680 
4 57 680 
4 58 680 
4 59 680 
4 60 680 
4 61 680 
4 62 1032 
4 63 1032 
4 64 1032 
4 65 1032 
4 66 1032 
4 67 1032 
4 68 1032 
4 69 1032 
4 70 1032 
4 71 1032 
4 72 1032 
4 73 1032 
4 74 1032 
4 75 1032 
4 76 1032 
4 77 1032 
4 78 1032 
4 79 1032 
4 80 1032 
4 81 1032 
4 82 1032 
4 83 1032 
4 84 1032 
4 85 1032 
4 86 1032 
4 87 1032 
4 88 1032 
4 89 1032 
4 90 1032 
4 91 1032 
4 92 1032 
4 93 1032 
4 94 1032 
4 95 1032 
4 96 1032 
4 97 1032 
4 98 1032 
4 99 1032 
4 100 1032 
4 101 1032 
4 102 1032 
4 103 1032 
4 104 1032 
4 105 1032 
4 106 1032 
4 107 1032 
4 108 1032 
4 109 1032 
4 110 1032 
4 111 1032 
4 112 1032 
4 113 1032 
4 114 1032 
4 115 1032 
4 116 1032 
4 117 1032 
4 118 1032 
4 119 1032 
4 120 1032 
4 121 1032 
4 122 1032 
4 123 1032 
4 124 1032 
4 125 1032 
4 126 1032 
4 127 1032 
4 128 1032 
4 129 1032 
4 130 1032 
4 131 1032 
4 132 1032 
4 133 1032 
4 134 1032 
4 135 1032 
4 136 1032 
4 137 1032 
4 138 1032 
4 139 1032 
4 140 1032 
4 141 1032 
4 142 1032 
4 143 1032 
4 144 1108 
4 145 1108 
4 146 1108 
4 147 1108 
4 148 1108 
4 149 1108 
4 150 1108 
4 151 1108 
4 152 1108 
4 153 1108 
4 154 1108 
4 155 1108 
4 156 1108 
4 157 1108 
4 158 1108 
4 159 1108 
4 160 1108 
4 161 1108 
4 162 1108 
4 163 1224 
4 164 1224 
4 165 1224 
4 166 1224 
4 167 1224 
4 168 1224 
4 169 1224 
4 170 1224 
4 171 1224 
4 172 1224 
4 173 1224 
4 174 1224 
4 175 1224 
4 176 1224 
4 177 1224 
4 178 1224 
4 179 1224 
4 180 1224 
4 181 1224 
4 182 1224 
4 183 1224 
4 184 1224 
4 185 1224 
4 186 1224 
4 187 1224 
4 188 1224 
4 189 1224 
4 190 1224 
4 191 1224 
4 192 1224 
4 193 1224 
4 194 1224 
4 195 1224 
4 196 1224 
4 197 1224 
4 198 1224 
4 199 1224 
4 200 1224 
4 201 1496 
4 202 1496 
4 203 1496 
4 204 1496 
4 205 1496 
4 206 1496 
4 207 1496 
4 208 1496 
4 209 1496 
4 210 1496 
4 211 1496 
4 212 1996 
4 213 1996 
4 214 1996 
4 215 1996 
4 216 1996 
4 217 1996 
4 218 1996 
4 219 1996 
4 220 1996 
4 221 1996 
4 222 1996 
4 223 1996 
4 224 1996 
4 225 1996 
4 226 1996 
4 227 1996 
4 228 1996 
4 229 1996 
4 230 1996 
4 231 1996 
4 232 1996 
4 233 1996 
4 234 1996 
4 235 1996 
4 236 1996 
4 237 1996 
4 238 1996 
4 239 1996 
4 240 1996 
4 241 1996 
4 242 1996 
4 243 1996 
4 244 1996 
4 245 1996 
4 246 1996 
4 247 1996 
4 248 1996 
4 249 1996 
4 250 2000 
5 0 1 
5 1 1 
5 2 1 
5 3 1 
5 4 8 
5 5 16 
5 6 16 
5 7 16 
5 8 16 
5 9 16 
5 10 16 
5 11 30 
5 12 30 
5 13 30 
5 14 30 
5 15 30 
5 16 30 
5 17 30 
5 18 120 
5 19 120 
5 20 120 
5 21 120 
5 22 120 
5 23 120 
5 24 244 
5 25 244 
5 26 244 
5 27 244 
5 28 284 
5 29 324 
5 30 324 
5 31 488 
5 32 488 
5 33 488 
5 34 488 
5 35 488 
5 36 488 
5 37 488 
5 38 488 
5 39 488 
5 40 488 
5 41 488 
5 42 488 
5 43 488 
5 44 488 
5 45 488 
5 46 488 
5 47 488 
5 48 640 
5 49 640 
5 50 640 
5 51 640 
5 52 640 
5 53 640 
5 54 640 
5 55 640 
5 56 640 
5 57 640 
5 58 640 
5 59 640 
5 60 640 
5 61 640 
5 62 640 
5 63 640 
5 64 640 
5 65 640 
5 66 640 
5 67 640 
5 68 640 
5 69 640 
5 70 640 
5 71 640 
5 72 640 
5 73 640 
5 74 640 
5 75 640 
5 76 640 
5 77 640 
5 78 640 
5 79 640 
5 80 640 
5 81 640 
5 82 640 
5 83 640 
5 84 640 
5 85 640 
5 86 640 
5 87 640 
5 88 640 
5 89 640 
5 90 640 
5 91 640 
5 92 640 
5 93 640 
5 94 640 
5 95 640 
5 96 640 
5 97 640 
5 98 640 
5 99 640 
5 100 792 
5 101 792 
5 102 792 
5 103 792 
5 104 792 
5 105 792 
5 106 792 
5 107 792 
5 108 792 
5 109 792 
5 110 896 
5 111 896 
5 112 896 
5 113 896 
5 114 896 
5 115 896 
5 116 896 
5 117 896 
5 118 896 
5 119 896 
5 120 896 
5 121 896 
5 122 896 
5 123 896 
5 124 896 
5 125 896 
5 126 896 
5 127 896 
5 128 896 
5 129 908 
5 130 908 
5 131 908 
5 132 908 
5 133 908 
5 134 908 
5 135 908 
5 136 908 
5 137 908 
5 138 908 
5 139 908 
5 140 908 
5 141 908 
5 142 908 
5 143 908 
5 144 908 
5 145 908 
5 146 1144 
5 147 1144 
5 148 1144 
5 149 1144 
5 150 1144 
5 151 1144 
5 152 1144 
5 153 1144 
5 154 1144 
5 155 1144 
5 156 1144 
5 157 1144 
5 158 1144 
5 159 1144 
5 160 1144 
5 161 1144 
5 162 1144 
5 163 1144 
5 164 1144 
5 165 1144 
5 166 1144 
5 167 1144 
5 168 1144 
5 169 1144 
5 170 1144 
5 171 1144 
5 172 1144 
5 173 1184 
5 174 1184 
5 175 1184 
5 176 1184 
5 177 1184 
5 178 1184 
5 179 1184 
5 180 1184 
5 181 1184 
5 182 1184 
5 183 1184 
5 184 1184 
5 185 1184 
5 186 1184 
5 187 1184 
5 188 1184 
5 189 1184 
5 190 1184 
5 191 1184 
5 192 1184 
5 193 1184 
5 194 1184 
5 195 1184 
5 196 1184 
5 197 1184 
5 198 1184 
5 199 1184 
5 200 1184 
5 201 1184 
5 202 1184 
5 203 1184 
5 204 1184 
5 205 1184 
5 206 1184 
5 207 1184 
5 208 1436 
5 209 1436 
5 210 1436 
5 211 1436 
5 212 1436 
5 213 1436 
5 214 1436 
5 215 1436 
5 216 1436 
5 217 1436 
5 218 1436 
5 219 1436 
5 220 1436 
5 221 1436 
5 222 1436 
5 223 1436 
5 224 1436 
5 225 1436 
5 226 1436 
5 227 1436 
5 228 1436 
5 229 1436 
5 230 1436 
5 231 1436 
5 232 1436 
5 233 1544 
5 234 1544 
5 235 1544 
5 236 1544 
5 237 1544 
5 238 1544 
5 239 1544 
5 240 1544 
5 241 1544 
5 242 1544 
5 243 1544 
5 244 1544 
5 245 1544 
5 246 1544 
5 247 1544 
5 248 1544 
5 249 1544 
5 250 1544 
5 251 1544 
5 252 1544 
5 253 1544 
5 254 2000 
6 0 1 
6 1 4 
6 2 4 
6 3 4 
6 4 4 
6 5 4 
6 6 4 
6 7 4 
6 8 4 
6 9 4 
6 10 56 
6 11 88 
6 12 88 
6 13 120 
6 14 184 
6 15 184 
6 16 308 
6 17 308 
6 18 308 
6 19 356 
6 20 356 
6 21 356 
6 22 356 
6 23 552 
6 24 552 
6 25 552 
6 26 636 
6 27 636 
6 28 636 
6 29 636 
6 30 636 
6 31 1100 
6 32 1100 
6 33 1100 
6 34 1100 
6 35 1100 
6 36 1100 
6 37 1100 
6 38 1100 
6 39 1100 
6 40 1100 
6 41 1100 
6 42 1100 
6 43 1100 
6 44 1100 
6 45 1100 
6 46 1100 
6 47 1100 
6 48 1100 
6 49 1100 
6 50 1100 
6 51 1892 
6 52 1892 
6 53 1892 
6 54 1892 
6 55 1892 
6 56 1892 
6 57 1912 
6 58 1912 
6 59 1912 
6 60 1912 
6 61 1912 
6 62 1912 
6 63 1912 
6 64 1912 
6 65 1912 
6 66 1912 
6 67 1912 
6 68 1912 
6 69 1912 
6 70 1912 
6 71 1912 
6 72 1912 
6 73 1912 
6 74 1912 
6 75 1912 
6 76 1912 
6 77 1912 
6 78 1912 
6 79 1912 
6 80 1912 
6 81 1912 
6 82 1912 
6 83 1912 
6 84 1912 
6 85 1912 
6 86 1912 
6 87 1912 
6 88 1912 
6 89 1912 
6 90 1912 
6 91 1912 
6 92 1912 
6 93 1912 
6 94 1912 
6 95 1912 
6 96 1912 
6 97 1912 
6 98 1912 
6 99 1912 
6 100 1912 
6 101 1912 
6 102 1912 
6 103 1912 
6 104 1912 
6 105 1912 
6 106 1912 
6 107 1912 
6 108 1912 
6 109 2000 
7 0 2 
7 1 2 
7 2 4 
7 3 4 
7 4 4 
7 5 76 
7 6 76 
7 7 76 
7 8 76 
7 9 112 
7 10 112 
7 11 112 
7 12 200 
7 13 220 
7 14 220 
7 15 220 
7 16 220 
7 17 220 
7 18 220 
7 19 220 
7 20 232 
7 21 232 
7 22 232 
7 23 232 
7 24 232 
7 25 232 
7 26 232 
7 27 232 
7 28 232 
7 29 232 
7 30 232 
7 31 232 
7 32 232 
7 33 400 
7 34 400 
7 35 400 
7 36 400 
7 37 400 
7 38 400 
7 39 400 
7 40 400 
7 41 400 
7 42 400 
7 43 400 
7 44 400 
7 45 400 
7 46 400 
7 47 416 
7 48 416 
7 49 416 
7 50 416 
7 51 416 
7 52 716 
7 53 716 
7 54 716 
7 55 808 
7 56 808 
7 57 808 
7 58 808 
7 59 808 
7 60 808 
7 61 808 
7 62 808 
7 63 808 
7 64 808 
7 65 808 
7 66 808 
7 67 808 
7 68 808 
7 69 808 
7 70 808 
7 71 808 
7 72 808 
7 73 808 
7 74 808 
7 75 808 
7 76 808 
7 77 808 
7 78 808 
7 79 808 
7 80 808 
7 81 808 
7 82 808 
7 83 808 
7 84 808 
7 85 808 
7 86 808 
7 87 808 
7 88 808 
7 89 808 
7 90 808 
7 91 808 
7 92 808 
7 93 808 
7 94 808 
7 95 808 
7 96 808 
7 97 808 
7 98 808 
7 99 808 
7 100 896 
7 101 896 
7 102 896 
7 103 896 
7 104 896 
7 105 896 
7 106 896 
7 107 896 
7 108 896 
7 109 896 
7 110 896 
7 111 896 
7 112 896 
7 113 896 
7 114 896 
7 115 896 
7 116 896 
7 117 1316 
7 118 1316 
7 119 1316 
7 120 1316 
7 121 1316 
7 122 1316 
7 123 1316 
7 124 1316 
7 125 1316 
7 126 1316 
7 127 1316 
7 128 1316 
7 129 1344 
7 130 1344 
7 131 1344 
7 132 1344 
7 133 1344 
7 134 1344 
7 135 1344 
7 136 1344 
7 137 1344 
7 138 1344 
7 139 1344 
7 140 1420 
7 141 1420 
7 142 1420 
7 143 1420 
7 144 1420 
7 145 1420 
7 146 1420 
7 147 2000 
8 0 1 
8 1 1 
8 2 4 
8 3 8 
8 4 8 
8 5 8 
8 6 8 
8 7 8 
8 8 8 
8 9 24 
8 10 48 
8 11 48 
8 12 48 
8 13 48 
8 14 48 
8 15 132 
8 16 132 
8 17 132 
8 18 132 
8 19 380 
8 20 380 
8 21 380 
8 22 380 
8 23 380 
8 24 380 
8 25 380 
8 26 380 
8 27 380 
8 28 380 
8 29 380 
8 30 380 
8 31 420 
8 32 420 
8 33 420 
8 34 420 
8 35 420 
8 36 420 
8 37 420 
8 38 420 
8 39 420 
8 40 420 
8 41 420 
8 42 420 
8 43 420 
8 44 420 
8 45 420 
8 46 420 
8 47 420 
8 48 420 
8 49 420 
8 50 420 
8 51 420 
8 52 420 
8 53 420 
8 54 420 
8 55 420 
8 56 420 
8 57 420 
8 58 420 
8 59 420 
8 60 420 
8 61 420 
8 62 436 
8 63 436 
8 64 436 
8 65 436 
8 66 436 
8 67 436 
8 68 436 
8 69 436 
8 70 436 
8 71 436 
8 72 436 
8 73 436 
8 74 436 
8 75 436 
8 76 436 
8 77 436 
8 78 436 
8 79 436 
8 80 436 
8 81 436 
8 82 436 
8 83 436 
8 84 436 
8 85 436 
8 86 436 
8 87 436 
8 88 436 
8 89 436 
8 90 436 
8 91 436 
8 92 436 
8 93 436 
8 94 436 
8 95 436 
8 96 436 
8 97 436 
8 98 436 
8 99 436 
8 100 436 
8 101 436 
8 102 436 
8 103 436 
8 104 436 
8 105 436 
8 106 436 
8 107 436 
8 108 436 
8 109 436 
8 110 436 
8 111 436 
8 112 436 
8 113 436 
8 114 436 
8 115 436 
8 116 472 
8 117 472 
8 118 472 
8 119 472 
8 120 536 
8 121 536 
8 122 600 
8 123 600 
8 124 600 
8 125 600 
8 126 692 
8 127 692 
8 128 692 
8 129 692 
8 130 692 
8 131 692 
8 132 692 
8 133 692 
8 134 692 
8 135 692 
8 136 692 
8 137 692 
8 138 692 
8 139 692 
8 140 692 
8 141 692 
8 142 692 
8 143 692 
8 144 692 
8 145 692 
8 146 692 
8 147 692 
8 148 692 
8 149 700 
8 150 700 
8 151 700 
8 152 700 
8 153 700 
8 154 700 
8 155 700 
8 156 700 
8 157 700 
8 158 700 
8 159 1228 
8 160 1228 
8 161 1228 
8 162 1228 
8 163 1228 
8 164 1380 
8 165 1380 
8 166 1380 
8 167 1380 
8 168 1380 
8 169 1380 
8 170 1380 
8 171 1380 
8 172 1380 
8 173 1380 
8 174 1380 
8 175 1380 
8 176 1380 
8 177 1380 
8 178 1380 
8 179 1380 
8 180 1380 
8 181 1380 
8 182 1380 
8 183 1380 
8 184 1380 
8 185 1380 
8 186 1380 
8 187 1380 
8 188 1380 
8 189 1380 
8 190 1380 
8 191 1380 
8 192 1380 
8 193 1380 
8 194 1380 
8 195 1380 
8 196 1380 
8 197 1380 
8 198 1380 
8 199 1380 
8 200 1380 
8 201 1380 
8 202 1380 
8 203 1380 
8 204 1380 
8 205 1380 
8 206 1380 
8 207 1380 
8 208 1380 
8 209 1380 
8 210 1380 
8 211 1380 
8 212 1380 
8 213 1380 
8 214 1380 
8 215 1380 
8 216 1380 
8 217 1380 
8 218 1380 
8 219 1380 
8 220 1380 
8 221 1380 
8 222 1380 
8 223 1380 
8 224 1380 
8 225 1380 
8 226 1380 
8 227 1380 
8 228 1380 
8 229 1380 
8 230 1380 
8 231 1380 
8 232 1380 
8 233 1380 
8 234 1380 
8 235 1380 
8 236 1380 
8 237 1380 
8 238 1532 
8 239 1532 
8 240 1532 
8 241 1532 
8 242 1532 
8 243 1532 
8 244 1532 
8 245 1532 
8 246 1532 
8 247 1532 
8 248 1532 
8 249 1532 
8 250 1532 
8 251 1532 
8 252 1532 
8 253 1532 
8 254 1532 
8 255 1532 
8 256 1532 
8 257 1532 
8 258 1532 
8 259 1532 
8 260 1532 
8 261 1532 
8 262 1532 
8 263 1532 
8 264 1532 
8 265 1532 
8 266 1532 
8 267 1532 
8 268 1532 
8 269 1532 
8 270 1532 
8 271 1532 
8 272 1532 
8 273 1532 
8 274 1532 
8 275 1532 
8 276 1532 
8 277 1532 
8 278 1532 
8 279 1532 
8 280 1532 
8 281 1532 
8 282 1532 
8 283 1532 
8 284 1532 
8 285 1532 
8 286 1532 
8 287 1532 
8 288 1532 
8 289 1532 
8 290 1532 
8 291 1532 
8 292 1532 
8 293 1532 
8 294 1532 
8 295 1532 
8 296 1532 
8 297 1532 
8 298 1532 
8 299 1532 
8 300 1532 
8 301 1532 
8 302 1532 
8 303 1532 
8 304 1532 
8 305 1532 
8 306 1532 
8 307 1532 
8 308 1532 
8 309 1532 
8 310 1532 
8 311 1532 
8 312 1532 
8 313 1532 
8 314 1532 
8 315 1532 
8 316 1532 
8 317 1532 
8 318 1532 
8 319 1532 
8 320 1532 
8 321 1532 
8 322 1532 
8 323 1532 
8 324 1532 
8 325 1532 
8 326 1532 
8 327 1532 
8 328 1532 
8 329 1532 
8 330 1532 
8 331 1532 
8 332 1532 
8 333 1532 
8 334 1532 
8 335 1532 
8 336 1532 
8 337 1532 
8 338 1532 
8 339 1532 
8 340 1532 
8 341 1532 
8 342 1532 
8 343 1532 
8 344 1532 
8 345 1532 
8 346 1532 
8 347 1532 
8 348 1532 
8 349 1532 
8 350 1532 
8 351 1532 
8 352 1532 
8 353 1532 
8 354 1532 
8 355 1532 
8 356 1532 
8 357 1532 
8 358 1532 
8 359 1532 
8 360 1532 
8 361 1532 
8 362 1532 
8 363 1532 
8 364 1532 
8 365 1532 
8 366 1532 
8 367 1532 
8 368 1532 
8 369 1532 
8 370 1532 
8 371 1532 
8 372 1532 
8 373 1532 
8 374 1532 
8 375 1532 
