CA# generation fitness_with_discard=0,01
0 6990 13440 
0 6991 13440 
0 6992 13440 
0 6993 13440 
0 6994 13440 
0 6995 13440 
0 6996 13440 
0 6997 13440 
0 6998 13440 
0 6999 13440 
0 7000 13440 
0 7001 13440 
0 7002 13440 
0 7003 13440 
0 7004 13440 
0 7005 13440 
0 7006 13440 
0 7007 13440 
0 7008 13440 
0 7009 13440 
0 7010 13440 
0 7011 13440 
0 7012 13440 
0 7013 13440 
0 7014 13440 
0 7015 13440 
0 7016 13440 
0 7017 13440 
0 7018 13440 
0 7019 13440 
0 7020 13440 
0 7021 13440 
0 7022 13440 
0 7023 13440 
0 7024 13440 
0 7025 13440 
0 7026 13440 
0 7027 13440 
0 7028 13440 
0 7029 13440 
0 7030 13440 
0 7031 13440 
0 7032 13440 
0 7033 13440 
0 7034 13440 
0 7035 13440 
0 7036 13440 
0 7037 13440 
0 7038 13440 
0 7039 13440 
0 7040 13440 
0 7041 13440 
0 7042 13440 
0 7043 13440 
0 7044 13440 
0 7045 13440 
0 7046 13440 
0 7047 13440 
0 7048 13440 
0 7049 13440 
0 7050 13440 
0 7051 13440 
0 7052 13440 
0 7053 13440 
0 7054 13440 
0 7055 13440 
0 7056 13440 
0 7057 13440 
0 7058 13440 
0 7059 13440 
0 7060 13440 
0 7061 13440 
0 7062 13440 
0 7063 13440 
0 7064 13440 
0 7065 13440 
0 7066 13440 
0 7067 13440 
0 7068 13440 
0 7069 13440 
0 7070 13440 
0 7071 13440 
0 7072 13440 
0 7073 13440 
0 7074 13440 
0 7075 13440 
0 7076 13440 
0 7077 13440 
0 7078 13440 
0 7079 13440 
0 7080 13440 
0 7081 13440 
0 7082 13440 
0 7083 13440 
0 7084 13440 
0 7085 13440 
0 7086 13440 
0 7087 13440 
0 7088 13440 
0 7089 13440 
0 7090 13440 
0 7091 13440 
0 7092 13440 
0 7093 13440 
0 7094 13440 
0 7095 13440 
0 7096 13440 
0 7097 13440 
0 7098 13440 
0 7099 13440 
0 7100 13440 
0 7101 13440 
0 7102 13440 
0 7103 13440 
0 7104 13440 
0 7105 13440 
0 7106 13440 
0 7107 13440 
0 7108 13440 
0 7109 13440 
0 7110 13440 
0 7111 13440 
0 7112 13440 
0 7113 13440 
0 7114 13440 
0 7115 13440 
0 7116 13440 
0 7117 13440 
0 7118 13440 
0 7119 13440 
0 7120 13440 
0 7121 13440 
0 7122 13440 
0 7123 13440 
0 7124 13440 
0 7125 13440 
0 7126 13440 
0 7127 13440 
0 7128 13440 
0 7129 13440 
0 7130 13440 
0 7131 13440 
0 7132 13440 
0 7133 13440 
0 7134 13440 
0 7135 13440 
0 7136 13440 
0 7137 13440 
0 7138 13440 
0 7139 13440 
0 7140 13440 
0 7141 13440 
0 7142 13440 
0 7143 13440 
0 7144 13440 
0 7145 13440 
0 7146 13440 
0 7147 13440 
0 7148 13440 
0 7149 13440 
0 7150 13440 
0 7151 13440 
0 7152 13440 
0 7153 13440 
0 7154 13440 
0 7155 13440 
0 7156 13440 
0 7157 13440 
0 7158 13440 
0 7159 13440 
0 7160 13440 
0 7161 13440 
0 7162 13440 
0 7163 13440 
0 7164 13440 
0 7165 13440 
0 7166 13440 
0 7167 13440 
0 7168 13440 
0 7169 13440 
0 7170 13440 
0 7171 13440 
0 7172 13440 
0 7173 13440 
0 7174 13440 
0 7175 13440 
0 7176 13440 
0 7177 13440 
0 7178 13440 
0 7179 13440 
0 7180 13440 
0 7181 13440 
0 7182 13440 
0 7183 13440 
0 7184 13440 
0 7185 13440 
0 7186 13440 
0 7187 13440 
0 7188 13440 
0 7189 13440 
0 7190 13440 
0 7191 13440 
0 7192 13440 
0 7193 13440 
0 7194 13440 
0 7195 13440 
0 7196 13440 
0 7197 13440 
0 7198 13440 
0 7199 13440 
0 7200 13440 
0 7201 13440 
0 7202 13440 
0 7203 13440 
0 7204 13440 
0 7205 13440 
0 7206 13440 
0 7207 13440 
0 7208 13440 
0 7209 13440 
0 7210 13440 
0 7211 13440 
0 7212 13440 
0 7213 13440 
0 7214 13440 
0 7215 13440 
0 7216 13440 
0 7217 13440 
0 7218 13440 
0 7219 13440 
0 7220 13440 
0 7221 13440 
0 7222 13440 
0 7223 13440 
0 7224 13440 
0 7225 13440 
0 7226 13440 
0 7227 13440 
0 7228 13440 
0 7229 13440 
0 7230 13440 
0 7231 13440 
0 7232 13440 
0 7233 13440 
0 7234 13440 
0 7235 13440 
0 7236 13440 
0 7237 13440 
0 7238 13440 
0 7239 13440 
0 7240 13440 
0 7241 13440 
0 7242 13440 
0 7243 13440 
0 7244 13440 
0 7245 13440 
0 7246 13440 
0 7247 13440 
0 7248 13440 
0 7249 13440 
0 7250 13440 
0 7251 13440 
0 7252 13440 
0 7253 13440 
0 7254 13440 
0 7255 13440 
0 7256 13440 
0 7257 13440 
0 7258 13440 
0 7259 13440 
0 7260 13440 
0 7261 13440 
0 7262 13440 
0 7263 13440 
0 7264 13440 
0 7265 13440 
0 7266 13440 
0 7267 13440 
0 7268 13440 
0 7269 13440 
0 7270 13440 
0 7271 13440 
0 7272 13440 
0 7273 13440 
0 7274 13440 
0 7275 13440 
0 7276 13440 
0 7277 13440 
0 7278 13440 
0 7279 13440 
0 7280 13440 
0 7281 13440 
0 7282 13440 
0 7283 13440 
0 7284 13440 
0 7285 13440 
0 7286 13440 
0 7287 13440 
0 7288 13440 
0 7289 13440 
0 7290 13440 
0 7291 13440 
0 7292 13440 
0 7293 13440 
0 7294 13440 
0 7295 13440 
0 7296 13440 
0 7297 13440 
0 7298 13440 
0 7299 13440 
0 7300 13440 
0 7301 13440 
0 7302 13440 
0 7303 13440 
0 7304 13440 
0 7305 13440 
0 7306 13440 
0 7307 13440 
0 7308 13440 
0 7309 13440 
0 7310 13440 
0 7311 13440 
0 7312 13440 
0 7313 13440 
0 7314 13440 
0 7315 13440 
0 7316 13440 
0 7317 13440 
0 7318 13440 
0 7319 13440 
0 7320 13440 
0 7321 13440 
0 7322 13440 
0 7323 13440 
0 7324 13440 
0 7325 13440 
0 7326 13440 
0 7327 13440 
0 7328 13440 
0 7329 13440 
0 7330 13440 
0 7331 13440 
0 7332 13440 
0 7333 13440 
0 7334 13440 
0 7335 13440 
0 7336 13440 
0 7337 13440 
0 7338 13440 
0 7339 13440 
0 7340 13440 
0 7341 13440 
0 7342 13440 
0 7343 13440 
0 7344 13440 
0 7345 13440 
0 7346 13440 
0 7347 13440 
0 7348 13440 
0 7349 13440 
0 7350 13440 
0 7351 13440 
0 7352 13440 
0 7353 13440 
0 7354 13440 
0 7355 13440 
0 7356 13440 
0 7357 13440 
0 7358 13440 
0 7359 13440 
0 7360 13440 
0 7361 13440 
0 7362 13440 
0 7363 13440 
0 7364 13440 
0 7365 13440 
0 7366 13440 
0 7367 13440 
0 7368 13440 
0 7369 13440 
0 7370 13440 
0 7371 13440 
0 7372 13440 
0 7373 13440 
0 7374 13440 
0 7375 13440 
0 7376 13440 
0 7377 13440 
0 7378 13440 
0 7379 13440 
0 7380 13440 
0 7381 13440 
0 7382 13440 
0 7383 13440 
0 7384 13440 
0 7385 13440 
0 7386 13440 
0 7387 13440 
0 7388 13440 
0 7389 13440 
0 7390 13440 
0 7391 13440 
0 7392 13440 
0 7393 13440 
0 7394 13440 
0 7395 13440 
0 7396 13440 
0 7397 13440 
0 7398 13440 
0 7399 13440 
0 7400 13440 
0 7401 13440 
0 7402 13440 
0 7403 13440 
0 7404 13440 
0 7405 13440 
0 7406 13440 
0 7407 13440 
0 7408 13440 
0 7409 13440 
0 7410 13440 
0 7411 13440 
0 7412 13440 
0 7413 13440 
0 7414 13440 
0 7415 13440 
0 7416 13440 
0 7417 13440 
0 7418 13440 
0 7419 13440 
0 7420 13440 
0 7421 13440 
0 7422 13440 
0 7423 13440 
0 7424 13440 
0 7425 13440 
0 7426 13440 
0 7427 13440 
0 7428 13440 
0 7429 13440 
0 7430 13440 
0 7431 13440 
0 7432 13440 
0 7433 13440 
0 7434 13440 
0 7435 13440 
0 7436 13440 
0 7437 13440 
0 7438 13440 
0 7439 13440 
0 7440 13440 
0 7441 13440 
0 7442 13440 
0 7443 13440 
0 7444 13440 
0 7445 13440 
0 7446 13440 
0 7447 13440 
0 7448 13440 
0 7449 13440 
0 7450 13440 
0 7451 13440 
0 7452 13440 
0 7453 13440 
0 7454 13440 
0 7455 13440 
0 7456 13440 
0 7457 13440 
0 7458 13440 
0 7459 13440 
0 7460 13440 
0 7461 13440 
0 7462 13440 
0 7463 13440 
0 7464 13440 
0 7465 13440 
0 7466 13440 
0 7467 13440 
0 7468 13440 
0 7469 13440 
0 7470 13440 
0 7471 13440 
0 7472 13440 
0 7473 13440 
0 7474 13440 
0 7475 13440 
0 7476 13440 
0 7477 13440 
0 7478 13440 
0 7479 13440 
0 7480 13440 
0 7481 13440 
0 7482 13440 
0 7483 13440 
0 7484 13440 
0 7485 13440 
0 7486 13440 
0 7487 13440 
0 7488 13440 
0 7489 13440 
0 7490 13440 
0 7491 13440 
0 7492 13440 
0 7493 13440 
0 7494 13440 
0 7495 13440 
0 7496 13440 
0 7497 13440 
0 7498 13440 
0 7499 13440 
0 7500 13440 
0 7501 13440 
0 7502 13440 
0 7503 13440 
0 7504 13440 
0 7505 13440 
0 7506 13440 
0 7507 13440 
0 7508 13440 
0 7509 13440 
0 7510 13440 
0 7511 13440 
0 7512 13440 
0 7513 13440 
0 7514 13440 
0 7515 13440 
0 7516 13440 
0 7517 13440 
0 7518 13440 
0 7519 13440 
0 7520 13440 
0 7521 13440 
0 7522 13440 
0 7523 13440 
0 7524 13440 
0 7525 13440 
0 7526 13440 
0 7527 13440 
0 7528 13440 
0 7529 13440 
0 7530 13440 
0 7531 13440 
0 7532 13440 
0 7533 13440 
0 7534 13440 
0 7535 13440 
0 7536 13440 
0 7537 13440 
0 7538 13440 
0 7539 13440 
0 7540 13440 
0 7541 13440 
0 7542 13440 
0 7543 13440 
0 7544 13440 
0 7545 13440 
0 7546 13440 
0 7547 13440 
0 7548 13440 
0 7549 13440 
0 7550 13440 
0 7551 13440 
0 7552 13440 
0 7553 13440 
0 7554 13440 
0 7555 13440 
0 7556 13440 
0 7557 13440 
0 7558 13440 
0 7559 13440 
0 7560 13440 
0 7561 13440 
0 7562 13440 
0 7563 13440 
0 7564 13440 
0 7565 13440 
0 7566 13440 
0 7567 13440 
0 7568 13440 
0 7569 13440 
0 7570 13440 
0 7571 13440 
0 7572 13440 
0 7573 13440 
0 7574 13440 
0 7575 13440 
0 7576 13440 
0 7577 13440 
0 7578 13440 
0 7579 13440 
0 7580 13440 
0 7581 13440 
0 7582 13440 
0 7583 13440 
0 7584 13440 
0 7585 13440 
0 7586 13440 
0 7587 13440 
0 7588 13440 
0 7589 13440 
0 7590 13440 
0 7591 13440 
0 7592 13440 
0 7593 13440 
0 7594 13440 
0 7595 13440 
0 7596 13440 
0 7597 13440 
0 7598 13440 
0 7599 13440 
0 7600 13440 
0 7601 13440 
0 7602 13440 
0 7603 13440 
0 7604 13440 
0 7605 13440 
0 7606 13440 
0 7607 13440 
0 7608 13440 
0 7609 13440 
0 7610 13440 
0 7611 13440 
0 7612 13440 
0 7613 13440 
0 7614 13440 
0 7615 13440 
0 7616 13440 
0 7617 13440 
0 7618 13440 
0 7619 13440 
0 7620 13440 
0 7621 13440 
0 7622 13440 
0 7623 13440 
0 7624 13440 
0 7625 13440 
0 7626 13440 
0 7627 13440 
0 7628 13440 
0 7629 13440 
0 7630 13440 
0 7631 13440 
0 7632 13440 
0 7633 13440 
0 7634 13440 
0 7635 13440 
0 7636 13440 
0 7637 13440 
0 7638 13440 
0 7639 13440 
0 7640 13440 
0 7641 13440 
0 7642 13440 
0 7643 13440 
0 7644 13440 
0 7645 13440 
0 7646 13440 
0 7647 13440 
0 7648 13440 
0 7649 13440 
0 7650 13440 
0 7651 13440 
0 7652 13440 
0 7653 13440 
0 7654 13440 
0 7655 13440 
0 7656 13440 
0 7657 13440 
0 7658 13440 
0 7659 13440 
0 7660 13440 
0 7661 13440 
0 7662 13440 
0 7663 13440 
0 7664 13440 
0 7665 13440 
0 7666 13440 
0 7667 13440 
0 7668 13440 
0 7669 13440 
0 7670 13440 
0 7671 13440 
0 7672 13440 
0 7673 13440 
0 7674 13440 
0 7675 13440 
0 7676 13440 
0 7677 13440 
0 7678 13440 
0 7679 13440 
0 7680 13440 
0 7681 13440 
0 7682 13440 
0 7683 13440 
0 7684 13440 
0 7685 13440 
0 7686 13440 
0 7687 13440 
0 7688 13440 
0 7689 13440 
0 7690 13440 
0 7691 13440 
0 7692 13440 
0 7693 13440 
0 7694 13440 
0 7695 13440 
0 7696 13440 
0 7697 13440 
0 7698 13440 
0 7699 13440 
0 7700 13440 
0 7701 13440 
0 7702 13440 
0 7703 13440 
0 7704 13440 
0 7705 13440 
0 7706 13440 
0 7707 13440 
0 7708 13440 
0 7709 13440 
0 7710 13440 
0 7711 13440 
0 7712 13440 
0 7713 13440 
0 7714 13440 
0 7715 13440 
0 7716 13440 
0 7717 13440 
0 7718 13440 
0 7719 13440 
0 7720 13440 
0 7721 13440 
0 7722 13440 
0 7723 13440 
0 7724 13440 
0 7725 13440 
0 7726 13440 
0 7727 13440 
0 7728 13440 
0 7729 13440 
0 7730 13440 
0 7731 13440 
0 7732 13440 
0 7733 13440 
0 7734 13440 
0 7735 13440 
0 7736 13440 
0 7737 13440 
0 7738 13440 
0 7739 13440 
0 7740 13440 
0 7741 13440 
0 7742 13440 
0 7743 13440 
0 7744 13440 
0 7745 13440 
0 7746 13440 
0 7747 13440 
0 7748 13440 
0 7749 13440 
0 7750 13440 
0 7751 13440 
0 7752 13440 
0 7753 13440 
0 7754 13440 
0 7755 13440 
0 7756 13440 
0 7757 13440 
0 7758 13440 
0 7759 13440 
0 7760 13440 
0 7761 13440 
0 7762 13440 
0 7763 13440 
0 7764 13440 
0 7765 13440 
0 7766 13440 
0 7767 13440 
0 7768 13440 
0 7769 13440 
0 7770 13440 
0 7771 13440 
0 7772 13440 
0 7773 13440 
0 7774 13440 
0 7775 13440 
0 7776 13440 
0 7777 13440 
0 7778 13440 
0 7779 13440 
0 7780 13440 
0 7781 13440 
0 7782 13440 
0 7783 13440 
0 7784 13440 
0 7785 13440 
0 7786 13440 
0 7787 13440 
0 7788 13440 
0 7789 13440 
0 7790 13440 
0 7791 13440 
0 7792 13440 
0 7793 13440 
0 7794 13440 
0 7795 13440 
0 7796 13440 
0 7797 13440 
0 7798 13440 
0 7799 13440 
0 7800 13440 
0 7801 13440 
0 7802 13440 
0 7803 13440 
0 7804 13440 
0 7805 13440 
0 7806 13440 
0 7807 13440 
0 7808 13440 
0 7809 13440 
0 7810 13440 
0 7811 13440 
0 7812 13440 
0 7813 13440 
0 7814 13440 
0 7815 13440 
0 7816 13440 
0 7817 13440 
0 7818 13440 
0 7819 13440 
0 7820 13440 
0 7821 13440 
0 7822 13440 
0 7823 13440 
0 7824 13440 
0 7825 13440 
0 7826 13440 
0 7827 13440 
0 7828 13440 
0 7829 13440 
0 7830 13440 
0 7831 13440 
0 7832 13440 
0 7833 13440 
0 7834 13440 
0 7835 13440 
0 7836 13440 
0 7837 13440 
0 7838 13440 
0 7839 13440 
0 7840 13440 
0 7841 13440 
0 7842 13440 
0 7843 13440 
0 7844 13440 
0 7845 13440 
0 7846 13440 
0 7847 13440 
0 7848 13440 
0 7849 13440 
0 7850 13440 
0 7851 13440 
0 7852 13440 
0 7853 13440 
0 7854 13440 
0 7855 13440 
0 7856 13440 
0 7857 13440 
0 7858 13440 
0 7859 13440 
0 7860 13440 
0 7861 13440 
0 7862 13440 
0 7863 13440 
0 7864 13440 
0 7865 13440 
0 7866 13440 
0 7867 13440 
0 7868 13440 
0 7869 13440 
0 7870 13440 
0 7871 13440 
0 7872 13440 
0 7873 13440 
0 7874 13440 
0 7875 13440 
0 7876 13440 
0 7877 13440 
0 7878 13440 
0 7879 13440 
0 7880 13440 
0 7881 13440 
0 7882 13440 
0 7883 13440 
0 7884 13440 
0 7885 13440 
0 7886 13440 
0 7887 13440 
0 7888 13440 
0 7889 13440 
0 7890 13440 
0 7891 13440 
0 7892 13440 
0 7893 13440 
0 7894 13440 
0 7895 13440 
0 7896 13440 
0 7897 13440 
0 7898 13440 
0 7899 13440 
0 7900 13440 
0 7901 13440 
0 7902 13440 
0 7903 13440 
0 7904 13440 
0 7905 13440 
0 7906 13440 
0 7907 13440 
0 7908 13440 
0 7909 13440 
0 7910 13440 
0 7911 13440 
0 7912 13440 
0 7913 13440 
0 7914 13440 
0 7915 13440 
0 7916 13440 
0 7917 13440 
0 7918 13440 
0 7919 13440 
0 7920 13440 
0 7921 13440 
0 7922 13440 
0 7923 13832 
0 7924 13832 
0 7925 13832 
0 7926 13832 
0 7927 13832 
0 7928 13832 
0 7929 13832 
0 7930 13832 
0 7931 13832 
0 7932 13832 
0 7933 13832 
0 7934 13832 
0 7935 13832 
0 7936 13832 
0 7937 13832 
0 7938 13832 
0 7939 13832 
0 7940 13832 
0 7941 13832 
0 7942 13832 
0 7943 13832 
0 7944 13832 
0 7945 13832 
0 7946 13832 
0 7947 13832 
0 7948 13832 
0 7949 13832 
0 7950 13832 
0 7951 13832 
0 7952 13832 
0 7953 13832 
0 7954 13832 
0 7955 13832 
0 7956 13832 
0 7957 13832 
0 7958 13832 
0 7959 13832 
0 7960 13832 
0 7961 13832 
0 7962 13832 
0 7963 13832 
0 7964 13832 
0 7965 13832 
0 7966 13832 
0 7967 13832 
0 7968 13832 
0 7969 13832 
0 7970 13832 
0 7971 13832 
0 7972 13832 
0 7973 13832 
0 7974 13832 
0 7975 13832 
0 7976 13832 
0 7977 13832 
0 7978 13832 
0 7979 13832 
0 7980 13832 
0 7981 13832 
0 7982 13832 
0 7983 13832 
0 7984 13832 
0 7985 13832 
0 7986 13832 
0 7987 13832 
0 7988 13832 
0 7989 13832 
0 7990 13832 
0 7991 13832 
0 7992 13832 
0 7993 13832 
0 7994 13832 
0 7995 13832 
0 7996 13832 
0 7997 13832 
0 7998 13832 
0 7999 13832 
0 8000 13832 
0 8001 13832 
0 8002 13832 
0 8003 13832 
0 8004 13832 
0 8005 13832 
0 8006 13832 
0 8007 13832 
0 8008 13832 
0 8009 13832 
0 8010 13832 
0 8011 13832 
0 8012 13832 
0 8013 13832 
0 8014 13832 
0 8015 13832 
0 8016 13832 
0 8017 13832 
0 8018 13832 
0 8019 13832 
0 8020 13832 
0 8021 13832 
0 8022 13832 
0 8023 13832 
0 8024 13832 
0 8025 13832 
0 8026 13832 
0 8027 13832 
0 8028 13832 
0 8029 13832 
0 8030 13832 
0 8031 13832 
0 8032 13832 
0 8033 13832 
0 8034 13832 
0 8035 13832 
0 8036 13832 
0 8037 13832 
0 8038 13832 
0 8039 13832 
0 8040 13832 
0 8041 13832 
0 8042 13832 
0 8043 13832 
0 8044 13832 
0 8045 13832 
0 8046 13832 
0 8047 13832 
0 8048 13832 
0 8049 13832 
0 8050 13832 
0 8051 13832 
0 8052 13832 
0 8053 13832 
0 8054 13832 
0 8055 13832 
0 8056 13832 
0 8057 13832 
0 8058 13832 
0 8059 13832 
0 8060 13832 
0 8061 13832 
0 8062 13832 
0 8063 13832 
0 8064 13832 
0 8065 13832 
0 8066 13832 
0 8067 13832 
0 8068 13832 
0 8069 13832 
0 8070 13832 
0 8071 13832 
0 8072 13832 
0 8073 13832 
0 8074 13832 
0 8075 13832 
0 8076 13832 
0 8077 13832 
0 8078 13832 
0 8079 13832 
0 8080 13832 
0 8081 13832 
0 8082 13832 
0 8083 13832 
0 8084 13832 
0 8085 13832 
0 8086 13832 
0 8087 13832 
0 8088 13832 
0 8089 13832 
0 8090 13832 
0 8091 13832 
0 8092 13832 
0 8093 13832 
0 8094 13832 
0 8095 13832 
0 8096 13832 
0 8097 13832 
0 8098 13832 
0 8099 13832 
0 8100 13832 
0 8101 13832 
0 8102 13832 
0 8103 13832 
0 8104 13832 
0 8105 13832 
0 8106 13832 
0 8107 13832 
0 8108 13832 
0 8109 13832 
0 8110 13832 
0 8111 13832 
0 8112 13832 
0 8113 13832 
0 8114 13832 
0 8115 13832 
0 8116 13832 
0 8117 13832 
0 8118 13832 
0 8119 13832 
0 8120 13832 
0 8121 13832 
0 8122 13832 
0 8123 13832 
0 8124 13832 
0 8125 13832 
0 8126 13832 
0 8127 13832 
0 8128 13832 
0 8129 13832 
0 8130 13832 
0 8131 13832 
0 8132 13832 
0 8133 13832 
0 8134 13832 
0 8135 13832 
0 8136 13832 
0 8137 13832 
0 8138 13832 
0 8139 13832 
0 8140 13832 
0 8141 13832 
0 8142 13832 
0 8143 13832 
0 8144 13832 
0 8145 13832 
0 8146 13832 
0 8147 13832 
0 8148 13832 
0 8149 13832 
0 8150 13832 
0 8151 13832 
0 8152 13832 
0 8153 13832 
0 8154 13832 
0 8155 13832 
0 8156 13832 
0 8157 13832 
0 8158 13832 
0 8159 13832 
0 8160 13832 
0 8161 13832 
0 8162 13832 
0 8163 13832 
0 8164 13832 
0 8165 13832 
0 8166 13832 
0 8167 13832 
0 8168 13832 
0 8169 13832 
0 8170 13832 
0 8171 13832 
0 8172 13832 
0 8173 13832 
0 8174 13832 
0 8175 13832 
0 8176 13832 
0 8177 13832 
0 8178 13832 
0 8179 13832 
0 8180 13832 
0 8181 13832 
0 8182 13832 
0 8183 13832 
0 8184 13832 
0 8185 13832 
0 8186 13832 
0 8187 13832 
0 8188 13832 
0 8189 13832 
0 8190 13832 
0 8191 13832 
0 8192 13832 
0 8193 13832 
0 8194 13832 
0 8195 13832 
0 8196 13832 
0 8197 13832 
0 8198 13832 
0 8199 13832 
0 8200 13832 
0 8201 13832 
0 8202 13832 
0 8203 13832 
0 8204 13832 
0 8205 13832 
0 8206 13832 
0 8207 13832 
0 8208 13832 
0 8209 13832 
0 8210 13832 
0 8211 13832 
0 8212 13832 
0 8213 13832 
0 8214 13832 
0 8215 13832 
0 8216 13832 
0 8217 13832 
0 8218 13832 
0 8219 13832 
0 8220 13832 
0 8221 13832 
0 8222 13832 
0 8223 13832 
0 8224 13832 
0 8225 13832 
0 8226 13832 
0 8227 13832 
0 8228 13832 
0 8229 13832 
0 8230 13832 
0 8231 13832 
0 8232 13832 
0 8233 13832 
0 8234 13832 
0 8235 13832 
0 8236 13832 
0 8237 13832 
0 8238 13832 
0 8239 13832 
0 8240 13832 
0 8241 13832 
0 8242 13832 
0 8243 13832 
0 8244 13832 
0 8245 13832 
0 8246 13832 
0 8247 13832 
0 8248 13832 
0 8249 13832 
0 8250 13832 
0 8251 13832 
0 8252 13832 
0 8253 13832 
0 8254 13832 
0 8255 13832 
0 8256 13832 
0 8257 13832 
0 8258 13832 
0 8259 13832 
0 8260 13832 
0 8261 13832 
0 8262 13832 
0 8263 13832 
0 8264 13832 
0 8265 13832 
0 8266 13832 
0 8267 13832 
0 8268 13832 
0 8269 13832 
0 8270 13832 
0 8271 13832 
0 8272 13832 
0 8273 13832 
0 8274 13832 
0 8275 13832 
0 8276 13832 
0 8277 13832 
0 8278 13832 
0 8279 13832 
0 8280 13832 
0 8281 13832 
0 8282 13832 
0 8283 13832 
0 8284 13832 
0 8285 13832 
0 8286 13832 
0 8287 13832 
0 8288 13832 
0 8289 13832 
0 8290 13832 
0 8291 13832 
0 8292 13832 
0 8293 13832 
0 8294 13832 
0 8295 13832 
0 8296 13832 
0 8297 13832 
0 8298 13832 
0 8299 13832 
0 8300 13832 
0 8301 13832 
0 8302 13832 
0 8303 13832 
0 8304 13832 
0 8305 13832 
0 8306 13832 
0 8307 13832 
0 8308 13832 
0 8309 13832 
0 8310 13832 
0 8311 13832 
0 8312 13832 
0 8313 13832 
0 8314 13832 
0 8315 13832 
0 8316 13832 
0 8317 13832 
0 8318 13832 
0 8319 13832 
0 8320 13832 
0 8321 13832 
0 8322 13832 
0 8323 13832 
0 8324 13832 
0 8325 13832 
0 8326 13832 
0 8327 13832 
0 8328 13832 
0 8329 13832 
0 8330 13832 
0 8331 13832 
0 8332 13832 
0 8333 13832 
0 8334 13832 
0 8335 13832 
0 8336 13832 
0 8337 13832 
0 8338 13832 
0 8339 13832 
0 8340 13832 
0 8341 13832 
0 8342 13832 
0 8343 13832 
0 8344 13832 
0 8345 13832 
0 8346 13832 
0 8347 13832 
0 8348 13832 
0 8349 13832 
0 8350 13832 
0 8351 13832 
0 8352 13832 
0 8353 13832 
0 8354 13832 
0 8355 13832 
0 8356 13832 
0 8357 13832 
0 8358 13832 
0 8359 13832 
0 8360 13832 
0 8361 13832 
0 8362 13832 
0 8363 13832 
0 8364 13832 
0 8365 13832 
0 8366 13832 
0 8367 13832 
0 8368 13832 
0 8369 13832 
0 8370 13832 
0 8371 13832 
0 8372 13832 
0 8373 13832 
0 8374 13832 
0 8375 13832 
0 8376 13832 
0 8377 13832 
0 8378 13832 
0 8379 13832 
0 8380 13832 
0 8381 13832 
0 8382 13832 
0 8383 13832 
0 8384 13832 
0 8385 13832 
0 8386 13832 
0 8387 13832 
0 8388 13832 
0 8389 13832 
0 8390 13832 
0 8391 13832 
0 8392 13832 
0 8393 13832 
0 8394 13832 
0 8395 13832 
0 8396 13832 
0 8397 13832 
0 8398 13832 
0 8399 13832 
0 8400 13832 
0 8401 13832 
0 8402 13832 
0 8403 13832 
0 8404 13832 
0 8405 13832 
0 8406 13832 
0 8407 13832 
0 8408 13832 
0 8409 13832 
0 8410 13832 
0 8411 13832 
0 8412 13832 
0 8413 13832 
0 8414 13832 
0 8415 13832 
0 8416 13832 
0 8417 13832 
0 8418 13832 
0 8419 13832 
0 8420 13832 
0 8421 13832 
0 8422 13832 
0 8423 13832 
0 8424 13832 
0 8425 13832 
0 8426 13832 
0 8427 13832 
0 8428 13832 
0 8429 13832 
0 8430 13832 
0 8431 13832 
0 8432 13832 
0 8433 13832 
0 8434 13832 
0 8435 13832 
0 8436 13832 
0 8437 13832 
0 8438 13832 
0 8439 13832 
0 8440 13832 
0 8441 13832 
0 8442 13832 
0 8443 13832 
0 8444 13832 
0 8445 13832 
0 8446 13832 
0 8447 13832 
0 8448 13832 
0 8449 13832 
0 8450 13832 
0 8451 13832 
0 8452 13832 
0 8453 13832 
0 8454 13832 
0 8455 13832 
0 8456 13832 
0 8457 13832 
0 8458 13832 
0 8459 13832 
0 8460 13832 
0 8461 13832 
0 8462 13832 
0 8463 13832 
0 8464 13832 
0 8465 13832 
0 8466 13832 
0 8467 13832 
0 8468 13832 
0 8469 13832 
0 8470 13832 
0 8471 13832 
0 8472 13832 
0 8473 13832 
0 8474 13832 
0 8475 13832 
0 8476 13832 
0 8477 13832 
0 8478 13832 
0 8479 13832 
0 8480 13832 
0 8481 13832 
0 8482 13832 
0 8483 13832 
0 8484 13832 
0 8485 13832 
0 8486 13832 
0 8487 13832 
0 8488 13832 
0 8489 13832 
0 8490 13832 
0 8491 13832 
0 8492 13832 
0 8493 13832 
0 8494 13832 
0 8495 13832 
0 8496 13832 
0 8497 13832 
0 8498 13832 
0 8499 13832 
0 8500 13832 
0 8501 13832 
0 8502 13832 
0 8503 13832 
0 8504 13832 
0 8505 13832 
0 8506 13832 
0 8507 13832 
0 8508 13832 
0 8509 13832 
0 8510 13832 
0 8511 13832 
0 8512 13832 
0 8513 13832 
0 8514 13832 
0 8515 13832 
0 8516 13832 
0 8517 13832 
0 8518 13832 
0 8519 13832 
0 8520 13832 
0 8521 13832 
0 8522 13832 
0 8523 13832 
0 8524 13832 
0 8525 13832 
0 8526 13832 
0 8527 13832 
0 8528 13832 
0 8529 13832 
0 8530 13832 
0 8531 13832 
0 8532 13832 
0 8533 13832 
0 8534 13832 
0 8535 13832 
0 8536 13832 
0 8537 13832 
0 8538 13832 
0 8539 13832 
0 8540 13832 
0 8541 13832 
0 8542 13832 
