Generation Fitness Majority
378 7012 0.448559670781893
379 7012 0.448559670781893
380 7012 0.448559670781893
381 7012 0.448559670781893
382 7012 0.448559670781893
383 7012 0.448559670781893
384 7012 0.448559670781893
385 7012 0.448559670781893
386 7560 0.41975308641975306
387 7560 0.41975308641975306
388 7560 0.41975308641975306
389 7560 0.41975308641975306
390 7560 0.41975308641975306
391 7560 0.41975308641975306
392 7560 0.41975308641975306
393 7668 0.43621399176954734
394 7668 0.43621399176954734
395 7668 0.43621399176954734
396 7668 0.43621399176954734
397 7668 0.43621399176954734
398 7668 0.43621399176954734
399 7668 0.43621399176954734
400 7668 0.43621399176954734
401 7668 0.43621399176954734
402 7668 0.43621399176954734
403 7668 0.43621399176954734
404 7668 0.43621399176954734
405 7668 0.43621399176954734
406 7668 0.43621399176954734
407 7668 0.43621399176954734
408 7668 0.43621399176954734
409 7668 0.43621399176954734
410 7668 0.43621399176954734
411 7668 0.43621399176954734
412 7668 0.43621399176954734
413 7668 0.43621399176954734
414 7668 0.43621399176954734
415 7668 0.43621399176954734
416 7668 0.43621399176954734
417 7668 0.43621399176954734
418 7668 0.43621399176954734
419 7668 0.43621399176954734
420 7668 0.43621399176954734
421 7668 0.43621399176954734
422 7668 0.43621399176954734
423 7668 0.43621399176954734
424 7668 0.43621399176954734
425 7668 0.43621399176954734
426 7668 0.43621399176954734
427 7668 0.43621399176954734
428 7668 0.43621399176954734
429 7668 0.43621399176954734
430 7668 0.43621399176954734
431 7668 0.43621399176954734
432 7668 0.43621399176954734
433 7668 0.43621399176954734
434 7668 0.43621399176954734
435 7668 0.43621399176954734
436 7668 0.43621399176954734
437 7668 0.43621399176954734
438 7668 0.43621399176954734
439 7668 0.43621399176954734
440 7668 0.43621399176954734
441 7668 0.43621399176954734
442 7668 0.43621399176954734
443 7668 0.43621399176954734
444 7668 0.43621399176954734
445 7668 0.43621399176954734
446 7668 0.43621399176954734
447 7668 0.43621399176954734
448 7668 0.43621399176954734
449 7668 0.43621399176954734
450 7668 0.43621399176954734
451 7668 0.43621399176954734
452 7668 0.43621399176954734
453 7668 0.43621399176954734
454 7668 0.43621399176954734
455 7668 0.43621399176954734
456 7668 0.43621399176954734
457 7668 0.43621399176954734
458 7668 0.43621399176954734
459 7668 0.43621399176954734
460 7668 0.43621399176954734
461 7668 0.43621399176954734
462 7668 0.43621399176954734
463 7668 0.43621399176954734
464 7668 0.43621399176954734
465 7668 0.43621399176954734
466 7668 0.43621399176954734
467 7668 0.43621399176954734
468 7668 0.43621399176954734
469 7668 0.43621399176954734
470 7668 0.43621399176954734
471 7668 0.43621399176954734
472 7668 0.43621399176954734
473 7668 0.43621399176954734
474 7668 0.43621399176954734
475 7668 0.43621399176954734
476 7668 0.43621399176954734
477 7668 0.43621399176954734
478 7668 0.43621399176954734
479 7668 0.43621399176954734
480 7668 0.43621399176954734
481 7668 0.43621399176954734
482 7668 0.43621399176954734
483 7668 0.43621399176954734
484 7668 0.43621399176954734
485 7668 0.43621399176954734
486 7668 0.43621399176954734
487 7668 0.43621399176954734
488 7668 0.43621399176954734
489 7668 0.43621399176954734
490 7668 0.43621399176954734
491 7668 0.43621399176954734
492 7668 0.43621399176954734
493 7668 0.43621399176954734
494 7668 0.43621399176954734
495 7668 0.43621399176954734
496 7668 0.43621399176954734
497 7668 0.43621399176954734
498 7668 0.43621399176954734
499 10900 0.4279835390946502
500 10900 0.4279835390946502
501 10900 0.4279835390946502
502 10900 0.4279835390946502
503 10900 0.4279835390946502
504 10900 0.4279835390946502
505 10900 0.4279835390946502
506 10900 0.4279835390946502
507 10900 0.4279835390946502
508 10900 0.4279835390946502
509 10900 0.4279835390946502
510 10900 0.4279835390946502
511 10900 0.4279835390946502
512 10900 0.4279835390946502
513 10900 0.4279835390946502
514 10900 0.4279835390946502
515 10900 0.4279835390946502
516 10900 0.4279835390946502
517 10900 0.4279835390946502
518 10900 0.4279835390946502
519 10900 0.4279835390946502
520 10900 0.4279835390946502
521 10900 0.4279835390946502
522 10900 0.4279835390946502
523 10900 0.4279835390946502
524 10900 0.4279835390946502
525 10900 0.4279835390946502
526 10900 0.4279835390946502
527 10900 0.4279835390946502
528 10900 0.4279835390946502
529 10900 0.4279835390946502
530 10900 0.4279835390946502
531 10900 0.4279835390946502
532 10900 0.4279835390946502
533 10900 0.4279835390946502
534 10900 0.4279835390946502
535 10900 0.4279835390946502
536 10900 0.4279835390946502
537 10900 0.4279835390946502
538 10900 0.4279835390946502
539 10900 0.4279835390946502
540 10900 0.4279835390946502
541 10900 0.4279835390946502
542 10900 0.4279835390946502
543 10900 0.4279835390946502
544 10900 0.4279835390946502
545 10900 0.4279835390946502
546 10900 0.4279835390946502
547 10900 0.4279835390946502
548 10900 0.4279835390946502
549 10900 0.4279835390946502
550 10900 0.4279835390946502
551 10900 0.4279835390946502
552 10900 0.4279835390946502
553 10900 0.4279835390946502
554 10900 0.4279835390946502
555 10900 0.4279835390946502
556 10900 0.4279835390946502
557 10900 0.4279835390946502
558 10900 0.4279835390946502
559 10900 0.4279835390946502
560 10900 0.4279835390946502
561 10900 0.4279835390946502
562 10900 0.4279835390946502
563 10900 0.4279835390946502
564 10900 0.4279835390946502
565 10900 0.4279835390946502
566 10900 0.4279835390946502
567 10900 0.4279835390946502
568 10900 0.4279835390946502
569 10900 0.4279835390946502
570 10900 0.4279835390946502
571 10900 0.4279835390946502
572 10900 0.4279835390946502
573 10900 0.4279835390946502
574 10900 0.4279835390946502
575 10900 0.4279835390946502
576 10900 0.4279835390946502
577 10900 0.4279835390946502
578 10900 0.4279835390946502
579 10900 0.4279835390946502
580 10900 0.4279835390946502
581 10900 0.4279835390946502
582 10900 0.4279835390946502
583 10900 0.4279835390946502
584 10900 0.4279835390946502
585 10900 0.4279835390946502
586 10900 0.4279835390946502
587 10900 0.4279835390946502
588 10900 0.4279835390946502
589 10900 0.4279835390946502
590 10900 0.4279835390946502
591 10900 0.4279835390946502
592 10900 0.4279835390946502
593 10900 0.4279835390946502
594 10900 0.4279835390946502
595 10900 0.4279835390946502
596 10900 0.4279835390946502
597 10900 0.4279835390946502
598 10900 0.4279835390946502
599 10900 0.4279835390946502
600 10900 0.4279835390946502
601 10900 0.4279835390946502
602 10900 0.4279835390946502
603 10900 0.4279835390946502
604 10900 0.4279835390946502
605 10900 0.4279835390946502
606 10900 0.4279835390946502
607 10900 0.4279835390946502
608 10900 0.4279835390946502
609 10900 0.4279835390946502
610 10900 0.4279835390946502
611 10900 0.4279835390946502
612 10900 0.4279835390946502
613 10900 0.4279835390946502
614 10900 0.4279835390946502
615 10900 0.4279835390946502
616 10900 0.4279835390946502
617 10900 0.4279835390946502
618 10900 0.4279835390946502
619 10900 0.4279835390946502
620 10900 0.4279835390946502
621 10900 0.4279835390946502
622 10900 0.4279835390946502
623 10900 0.4279835390946502
624 10900 0.4279835390946502
625 10900 0.4279835390946502
626 10900 0.4279835390946502
627 10900 0.4279835390946502
628 10900 0.4279835390946502
629 10900 0.4279835390946502
630 10900 0.4279835390946502
631 10900 0.4279835390946502
632 10900 0.4279835390946502
633 10900 0.4279835390946502
634 10900 0.4279835390946502
635 10900 0.4279835390946502
636 10900 0.4279835390946502
637 10900 0.4279835390946502
638 10900 0.4279835390946502
639 10900 0.4279835390946502
640 10900 0.4279835390946502
641 10900 0.4279835390946502
642 10900 0.4279835390946502
643 10900 0.4279835390946502
644 10900 0.4279835390946502
645 10900 0.4279835390946502
646 10900 0.4279835390946502
647 10900 0.4279835390946502
648 10900 0.4279835390946502
649 10900 0.4279835390946502
650 10900 0.4279835390946502
651 10900 0.4279835390946502
652 10900 0.4279835390946502
653 10900 0.4279835390946502
654 10900 0.4279835390946502
655 10900 0.4279835390946502
656 10900 0.4279835390946502
657 10900 0.4279835390946502
658 10900 0.4279835390946502
659 10900 0.4279835390946502
660 10900 0.4279835390946502
661 10900 0.4279835390946502
662 10900 0.4279835390946502
663 10900 0.4279835390946502
664 10900 0.4279835390946502
665 10900 0.4279835390946502
666 10900 0.4279835390946502
667 10900 0.4279835390946502
668 10900 0.4279835390946502
669 10900 0.4279835390946502
670 10900 0.4279835390946502
671 10900 0.4279835390946502
672 10900 0.4279835390946502
673 10900 0.4279835390946502
674 10900 0.4279835390946502
675 10900 0.4279835390946502
676 10900 0.4279835390946502
677 10900 0.4279835390946502
678 10900 0.4279835390946502
679 10900 0.4279835390946502
680 10900 0.4279835390946502
681 10900 0.4279835390946502
682 10900 0.4279835390946502
683 10900 0.4279835390946502
684 10900 0.4279835390946502
685 10900 0.4279835390946502
686 10900 0.4279835390946502
687 10900 0.4279835390946502
688 10900 0.4279835390946502
689 10900 0.4279835390946502
690 10900 0.4279835390946502
691 10900 0.4279835390946502
692 10900 0.4279835390946502
693 10900 0.4279835390946502
694 10900 0.4279835390946502
695 10900 0.4279835390946502
696 10900 0.4279835390946502
697 10900 0.4279835390946502
698 10900 0.4279835390946502
699 10900 0.4279835390946502
700 10900 0.4279835390946502
701 10900 0.4279835390946502
702 10900 0.4279835390946502
703 10900 0.4279835390946502
704 10900 0.4279835390946502
705 10900 0.4279835390946502
706 10900 0.4279835390946502
707 10900 0.4279835390946502
708 10900 0.4279835390946502
709 10900 0.4279835390946502
710 10900 0.4279835390946502
711 10900 0.4279835390946502
712 10900 0.4279835390946502
713 10900 0.4279835390946502
714 10900 0.4279835390946502
715 10900 0.4279835390946502
716 10900 0.4279835390946502
717 10900 0.4279835390946502
718 10900 0.4279835390946502
719 10900 0.4279835390946502
720 10900 0.4279835390946502
721 10900 0.4279835390946502
722 10900 0.4279835390946502
723 10900 0.4279835390946502
724 10900 0.4279835390946502
725 10900 0.4279835390946502
726 10900 0.4279835390946502
727 10900 0.4279835390946502
728 10900 0.4279835390946502
729 10900 0.4279835390946502
730 10900 0.4279835390946502
731 10900 0.4279835390946502
732 10900 0.4279835390946502
733 10900 0.4279835390946502
734 10900 0.4279835390946502
735 10900 0.4279835390946502
736 10900 0.4279835390946502
737 10900 0.4279835390946502
738 10900 0.4279835390946502
739 10900 0.4279835390946502
740 10900 0.4279835390946502
741 10900 0.4279835390946502
742 10900 0.4279835390946502
743 10900 0.4279835390946502
744 10900 0.4279835390946502
745 10900 0.4279835390946502
746 10900 0.4279835390946502
747 10900 0.4279835390946502
748 10900 0.4279835390946502
749 10900 0.4279835390946502
750 10900 0.4279835390946502
751 10900 0.4279835390946502
752 10900 0.4279835390946502
753 10900 0.4279835390946502
754 10900 0.4279835390946502
755 10900 0.4279835390946502
756 10900 0.4279835390946502
757 10900 0.4279835390946502
758 10900 0.4279835390946502
759 10900 0.4279835390946502
760 10900 0.4279835390946502
761 10900 0.4279835390946502
762 10900 0.4279835390946502
763 10900 0.4279835390946502
764 10900 0.4279835390946502
765 10900 0.4279835390946502
766 10900 0.4279835390946502
767 10900 0.4279835390946502
768 10900 0.4279835390946502
769 10900 0.4279835390946502
770 10900 0.4279835390946502
771 10900 0.4279835390946502
772 10900 0.4279835390946502
773 10900 0.4279835390946502
774 10900 0.4279835390946502
775 10900 0.4279835390946502
776 10900 0.4279835390946502
777 10900 0.4279835390946502
778 10900 0.4279835390946502
779 10900 0.4279835390946502
780 10900 0.4279835390946502
781 10900 0.4279835390946502
782 10900 0.4279835390946502
783 10900 0.4279835390946502
784 10900 0.4279835390946502
785 10900 0.4279835390946502
786 10900 0.4279835390946502
787 10900 0.4279835390946502
788 10900 0.4279835390946502
789 10900 0.4279835390946502
790 10900 0.4279835390946502
791 10900 0.4279835390946502
792 10900 0.4279835390946502
793 10900 0.4279835390946502
794 10900 0.4279835390946502
795 10900 0.4279835390946502
796 10900 0.4279835390946502
797 10900 0.4279835390946502
798 10900 0.4279835390946502
799 10900 0.4279835390946502
800 10900 0.4279835390946502
801 10900 0.4279835390946502
802 10900 0.4279835390946502
803 10900 0.4279835390946502
804 10900 0.4279835390946502
805 10900 0.4279835390946502
806 10900 0.4279835390946502
807 10900 0.4279835390946502
808 10900 0.4279835390946502
809 10900 0.4279835390946502
810 10900 0.4279835390946502
811 10900 0.4279835390946502
812 10900 0.4279835390946502
813 10900 0.4279835390946502
814 10900 0.4279835390946502
815 10900 0.4279835390946502
816 10900 0.4279835390946502
817 10900 0.4279835390946502
818 10900 0.4279835390946502
819 10900 0.4279835390946502
820 10900 0.4279835390946502
821 10900 0.4279835390946502
822 10900 0.4279835390946502
823 10900 0.4279835390946502
824 10900 0.4279835390946502
825 10900 0.4279835390946502
826 10900 0.4279835390946502
827 10900 0.4279835390946502
828 10900 0.4279835390946502
829 10900 0.4279835390946502
830 10900 0.4279835390946502
831 10900 0.4279835390946502
832 10900 0.4279835390946502
833 10900 0.4279835390946502
834 10900 0.4279835390946502
835 10900 0.4279835390946502
836 10900 0.4279835390946502
837 10900 0.4279835390946502
838 10900 0.4279835390946502
839 10900 0.4279835390946502
840 10900 0.4279835390946502
841 10900 0.4279835390946502
842 10900 0.4279835390946502
843 10900 0.4279835390946502
844 10900 0.4279835390946502
845 10900 0.4279835390946502
846 10900 0.4279835390946502
847 10900 0.4279835390946502
848 10900 0.4279835390946502
849 10900 0.4279835390946502
850 10900 0.4279835390946502
851 10900 0.4279835390946502
852 10900 0.4279835390946502
853 10900 0.4279835390946502
854 10900 0.4279835390946502
855 10900 0.4279835390946502
856 10900 0.4279835390946502
857 10900 0.4279835390946502
858 10900 0.4279835390946502
859 10900 0.4279835390946502
860 10900 0.4279835390946502
861 10900 0.4279835390946502
862 10900 0.4279835390946502
863 10900 0.4279835390946502
864 10900 0.4279835390946502
865 10900 0.4279835390946502
866 10900 0.4279835390946502
867 10900 0.4279835390946502
868 10900 0.4279835390946502
869 10900 0.4279835390946502
870 10900 0.4279835390946502
871 10900 0.4279835390946502
872 10900 0.4279835390946502
873 10900 0.4279835390946502
874 10900 0.4279835390946502
875 10900 0.4279835390946502
876 10900 0.4279835390946502
877 10900 0.4279835390946502
878 10900 0.4279835390946502
879 10900 0.4279835390946502
880 10900 0.4279835390946502
881 10900 0.4279835390946502
882 10900 0.4279835390946502
883 10900 0.4279835390946502
884 10900 0.4279835390946502
885 10900 0.4279835390946502
886 10900 0.4279835390946502
887 10900 0.4279835390946502
888 10900 0.4279835390946502
889 10900 0.4279835390946502
890 10900 0.4279835390946502
891 10900 0.4279835390946502
892 10900 0.4279835390946502
893 10900 0.4279835390946502
894 10900 0.4279835390946502
895 10900 0.4279835390946502
896 10900 0.4279835390946502
897 10900 0.4279835390946502
898 10900 0.4279835390946502
899 10900 0.4279835390946502
900 10900 0.4279835390946502
901 10900 0.4279835390946502
902 10900 0.4279835390946502
903 10900 0.4279835390946502
904 10900 0.4279835390946502
905 10900 0.4279835390946502
906 10900 0.4279835390946502
907 10900 0.4279835390946502
908 10900 0.4279835390946502
909 10900 0.4279835390946502
910 10900 0.4279835390946502
911 10900 0.4279835390946502
912 10900 0.4279835390946502
913 10900 0.4279835390946502
914 10900 0.4279835390946502
915 10900 0.4279835390946502
916 10900 0.4279835390946502
917 10900 0.4279835390946502
918 10900 0.4279835390946502
919 10900 0.4279835390946502
920 10900 0.4279835390946502
921 10900 0.4279835390946502
922 10900 0.4279835390946502
923 10900 0.4279835390946502
924 10900 0.4279835390946502
925 10900 0.4279835390946502
926 10900 0.4279835390946502
927 10900 0.4279835390946502
928 10900 0.4279835390946502
929 10900 0.4279835390946502
930 10900 0.4279835390946502
931 10900 0.4279835390946502
932 10900 0.4279835390946502
933 10900 0.4279835390946502
934 10900 0.4279835390946502
935 10900 0.4279835390946502
936 10900 0.4279835390946502
937 10900 0.4279835390946502
938 10900 0.4279835390946502
939 10900 0.4279835390946502
940 10900 0.4279835390946502
941 10900 0.4279835390946502
942 10900 0.4279835390946502
943 10900 0.4279835390946502
944 10900 0.4279835390946502
945 10900 0.4279835390946502
946 10900 0.4279835390946502
947 10900 0.4279835390946502
948 10900 0.4279835390946502
949 10900 0.4279835390946502
950 10900 0.4279835390946502
951 10900 0.4279835390946502
952 10900 0.4279835390946502
953 10900 0.4279835390946502
954 10900 0.4279835390946502
955 10900 0.4279835390946502
956 10900 0.4279835390946502
957 10900 0.4279835390946502
958 10900 0.4279835390946502
959 10900 0.4279835390946502
960 10900 0.4279835390946502
961 10900 0.4279835390946502
962 10900 0.4279835390946502
963 10900 0.4279835390946502
964 10900 0.4279835390946502
965 10900 0.4279835390946502
966 10900 0.4279835390946502
967 10900 0.4279835390946502
968 10900 0.4279835390946502
969 10900 0.4279835390946502
970 10900 0.4279835390946502
971 10900 0.4279835390946502
972 10900 0.4279835390946502
973 10900 0.4279835390946502
974 10900 0.4279835390946502
975 10900 0.4279835390946502
976 10900 0.4279835390946502
977 10900 0.4279835390946502
978 10900 0.4279835390946502
979 10900 0.4279835390946502
980 10900 0.4279835390946502
981 10900 0.4279835390946502
982 10900 0.4279835390946502
983 10900 0.4279835390946502
984 10900 0.4279835390946502
985 10900 0.4279835390946502
986 10900 0.4279835390946502
987 10900 0.4279835390946502
988 10900 0.4279835390946502
989 10900 0.4279835390946502
990 10900 0.4279835390946502
991 10900 0.4279835390946502
992 10900 0.4279835390946502
993 10900 0.4279835390946502
994 10900 0.4279835390946502
995 10900 0.4279835390946502
996 10900 0.4279835390946502
997 10900 0.4279835390946502
998 10900 0.4279835390946502
999 10900 0.4279835390946502
1000 10900 0.4279835390946502
1001 10900 0.4279835390946502
1002 10900 0.4279835390946502
1003 10900 0.4279835390946502
1004 10900 0.4279835390946502
1005 10900 0.4279835390946502
1006 10900 0.4279835390946502
1007 10900 0.4279835390946502
1008 10900 0.4279835390946502
