generation fitness Majority
79 1540 0.4403292181069959
80 1540 0.4403292181069959
81 1540 0.4403292181069959
82 1540 0.4403292181069959
83 1540 0.4403292181069959
84 1956 0.4403292181069959
85 1956 0.4403292181069959
86 1956 0.4403292181069959
87 1956 0.4403292181069959
88 1956 0.4403292181069959
89 1956 0.4403292181069959
90 1956 0.4403292181069959
91 1956 0.4403292181069959
92 1956 0.4403292181069959
93 1956 0.4403292181069959
94 1956 0.4403292181069959
95 1956 0.4403292181069959
96 1956 0.4403292181069959
97 1956 0.4403292181069959
98 1956 0.4403292181069959
99 1956 0.4403292181069959
100 1956 0.4403292181069959
101 1956 0.4403292181069959
102 1956 0.4403292181069959
103 1956 0.4403292181069959
104 2200 0.448559670781893
105 2200 0.448559670781893
106 2200 0.448559670781893
107 2200 0.448559670781893
108 4024 0.448559670781893
109 4024 0.448559670781893
110 4024 0.448559670781893
111 4024 0.448559670781893
112 4024 0.448559670781893
113 4024 0.448559670781893
114 4024 0.448559670781893
115 4024 0.448559670781893
116 4024 0.448559670781893
117 4024 0.448559670781893
118 4024 0.448559670781893
119 4024 0.448559670781893
120 4024 0.448559670781893
121 4024 0.448559670781893
122 4024 0.448559670781893
123 4024 0.448559670781893
124 4024 0.448559670781893
125 4024 0.448559670781893
126 4024 0.448559670781893
127 4024 0.448559670781893
128 4024 0.448559670781893
129 4024 0.448559670781893
130 4024 0.448559670781893
131 4024 0.448559670781893
132 4024 0.448559670781893
133 4024 0.448559670781893
134 4844 0.448559670781893
135 4844 0.448559670781893
136 4844 0.448559670781893
137 4844 0.448559670781893
138 4844 0.448559670781893
139 4844 0.448559670781893
140 4844 0.448559670781893
141 4844 0.448559670781893
142 4844 0.448559670781893
143 4844 0.448559670781893
144 4844 0.448559670781893
145 4844 0.448559670781893
146 4844 0.448559670781893
147 4844 0.448559670781893
148 4844 0.448559670781893
149 4844 0.448559670781893
150 4844 0.448559670781893
151 4844 0.448559670781893
152 4844 0.448559670781893
153 4844 0.448559670781893
154 4844 0.448559670781893
155 4844 0.448559670781893
156 4844 0.448559670781893
157 4844 0.448559670781893
158 4844 0.448559670781893
159 4844 0.448559670781893
160 4844 0.448559670781893
161 4844 0.448559670781893
162 4844 0.448559670781893
163 4844 0.448559670781893
164 4844 0.448559670781893
165 4844 0.448559670781893
166 4844 0.448559670781893
167 4844 0.448559670781893
168 4844 0.448559670781893
169 4844 0.448559670781893
170 4844 0.448559670781893
171 4844 0.448559670781893
172 4844 0.448559670781893
173 4844 0.448559670781893
174 4844 0.448559670781893
175 4844 0.448559670781893
176 4844 0.448559670781893
177 4844 0.448559670781893
178 4844 0.448559670781893
179 4844 0.448559670781893
180 4844 0.448559670781893
181 4844 0.448559670781893
182 4844 0.448559670781893
183 4844 0.448559670781893
184 4844 0.448559670781893
185 4844 0.448559670781893
186 4844 0.448559670781893
187 4844 0.448559670781893
188 4844 0.448559670781893
189 4844 0.448559670781893
190 4844 0.448559670781893
191 4844 0.448559670781893
192 4844 0.448559670781893
193 4844 0.448559670781893
194 4844 0.448559670781893
195 4844 0.448559670781893
196 4844 0.448559670781893
197 4844 0.448559670781893
198 4844 0.448559670781893
199 6504 0.43209876543209874
200 6504 0.43209876543209874
201 6504 0.43209876543209874
202 6504 0.43209876543209874
203 6504 0.43209876543209874
204 6504 0.43209876543209874
205 6504 0.43209876543209874
206 6504 0.43209876543209874
207 6504 0.43209876543209874
208 6504 0.43209876543209874
209 6504 0.43209876543209874
210 6504 0.43209876543209874
211 6504 0.43209876543209874
212 6504 0.43209876543209874
213 6504 0.43209876543209874
214 6504 0.43209876543209874
215 6504 0.43209876543209874
216 6504 0.43209876543209874
217 6504 0.43209876543209874
218 6504 0.43209876543209874
219 6504 0.43209876543209874
220 6504 0.43209876543209874
221 6504 0.43209876543209874
222 6504 0.43209876543209874
223 6504 0.43209876543209874
224 6504 0.43209876543209874
225 6504 0.43209876543209874
226 6504 0.43209876543209874
227 6504 0.43209876543209874
228 6504 0.43209876543209874
229 6504 0.43209876543209874
230 6504 0.43209876543209874
231 6504 0.43209876543209874
232 6504 0.43209876543209874
233 6504 0.43209876543209874
234 6504 0.43209876543209874
235 6504 0.43209876543209874
236 6504 0.43209876543209874
237 6504 0.43209876543209874
238 6504 0.43209876543209874
239 6504 0.43209876543209874
240 6504 0.43209876543209874
241 6504 0.43209876543209874
242 6504 0.43209876543209874
243 6504 0.43209876543209874
244 6504 0.43209876543209874
245 6504 0.43209876543209874
246 6504 0.43209876543209874
247 6504 0.43209876543209874
248 6504 0.43209876543209874
249 6504 0.43209876543209874
250 6504 0.43209876543209874
251 6504 0.43209876543209874
252 6504 0.43209876543209874
253 6504 0.43209876543209874
254 6504 0.43209876543209874
255 6504 0.43209876543209874
256 6504 0.43209876543209874
257 6504 0.43209876543209874
258 6504 0.43209876543209874
259 6504 0.43209876543209874
260 6504 0.43209876543209874
261 6504 0.43209876543209874
262 6504 0.43209876543209874
263 6504 0.43209876543209874
264 6504 0.43209876543209874
265 6504 0.43209876543209874
266 6504 0.43209876543209874
267 6504 0.43209876543209874
268 6504 0.43209876543209874
269 6504 0.43209876543209874
270 6504 0.43209876543209874
271 6504 0.43209876543209874
272 6504 0.43209876543209874
273 6504 0.43209876543209874
274 6504 0.43209876543209874
275 6504 0.43209876543209874
276 6504 0.43209876543209874
277 6504 0.43209876543209874
278 6504 0.43209876543209874
279 6504 0.43209876543209874
280 6504 0.43209876543209874
281 6504 0.43209876543209874
282 6504 0.43209876543209874
283 6504 0.43209876543209874
284 6504 0.43209876543209874
285 6504 0.43209876543209874
286 6504 0.43209876543209874
287 6504 0.43209876543209874
288 6504 0.43209876543209874
289 6504 0.43209876543209874
290 6504 0.43209876543209874
291 6504 0.43209876543209874
292 6504 0.43209876543209874
293 6504 0.43209876543209874
294 6504 0.43209876543209874
295 6504 0.43209876543209874
296 6504 0.43209876543209874
297 6504 0.43209876543209874
298 6504 0.43209876543209874
299 6504 0.43209876543209874
300 6504 0.43209876543209874
301 6504 0.43209876543209874
302 6504 0.43209876543209874
303 6504 0.43209876543209874
304 6504 0.43209876543209874
305 6504 0.43209876543209874
306 6504 0.43209876543209874
307 6504 0.43209876543209874
308 6504 0.43209876543209874
309 6504 0.43209876543209874
310 6504 0.43209876543209874
311 6504 0.43209876543209874
312 6504 0.43209876543209874
313 6504 0.43209876543209874
314 6504 0.43209876543209874
315 6504 0.43209876543209874
316 6504 0.43209876543209874
317 6504 0.43209876543209874
318 6504 0.43209876543209874
319 6504 0.43209876543209874
320 6504 0.43209876543209874
321 6504 0.43209876543209874
322 6504 0.43209876543209874
323 6504 0.43209876543209874
324 6504 0.43209876543209874
325 6504 0.43209876543209874
326 6504 0.43209876543209874
327 6504 0.43209876543209874
328 6504 0.43209876543209874
329 6504 0.43209876543209874
330 6504 0.43209876543209874
331 6504 0.43209876543209874
332 6504 0.43209876543209874
333 6504 0.43209876543209874
334 6504 0.43209876543209874
335 6504 0.43209876543209874
336 6504 0.43209876543209874
337 6504 0.43209876543209874
338 6504 0.43209876543209874
339 6504 0.43209876543209874
340 6504 0.43209876543209874
341 6504 0.43209876543209874
342 6504 0.43209876543209874
343 6504 0.43209876543209874
344 6504 0.43209876543209874
345 6504 0.43209876543209874
346 6504 0.43209876543209874
347 6504 0.43209876543209874
348 6504 0.43209876543209874
349 6504 0.43209876543209874
350 6504 0.43209876543209874
351 6504 0.43209876543209874
352 6504 0.43209876543209874
353 6504 0.43209876543209874
354 6504 0.43209876543209874
355 6504 0.43209876543209874
356 6504 0.43209876543209874
357 6504 0.43209876543209874
358 6504 0.43209876543209874
359 6504 0.43209876543209874
360 6504 0.43209876543209874
361 6504 0.43209876543209874
362 6504 0.43209876543209874
363 6504 0.43209876543209874
364 6504 0.43209876543209874
365 6504 0.43209876543209874
366 6504 0.43209876543209874
367 6504 0.43209876543209874
368 6504 0.43209876543209874
369 6504 0.43209876543209874
370 6504 0.43209876543209874
371 6504 0.43209876543209874
372 6504 0.43209876543209874
373 6504 0.43209876543209874
374 6504 0.43209876543209874
375 6504 0.43209876543209874
376 6504 0.43209876543209874
377 6504 0.43209876543209874
378 6504 0.43209876543209874
379 6504 0.43209876543209874
380 6504 0.43209876543209874
381 6504 0.43209876543209874
382 6504 0.43209876543209874
383 6504 0.43209876543209874
384 6504 0.43209876543209874
385 6504 0.43209876543209874
386 6504 0.43209876543209874
387 6504 0.43209876543209874
388 6504 0.43209876543209874
389 6504 0.43209876543209874
390 6504 0.43209876543209874
391 6504 0.43209876543209874
392 6504 0.43209876543209874
393 6504 0.43209876543209874
394 6504 0.43209876543209874
395 6504 0.43209876543209874
396 6504 0.43209876543209874
397 6504 0.43209876543209874
398 6504 0.43209876543209874
399 6504 0.43209876543209874
400 6504 0.43209876543209874
401 6504 0.43209876543209874
402 6504 0.43209876543209874
403 6504 0.43209876543209874
404 6504 0.43209876543209874
405 6504 0.43209876543209874
406 6504 0.43209876543209874
407 6504 0.43209876543209874
408 6504 0.43209876543209874
409 6504 0.43209876543209874
410 6504 0.43209876543209874
411 6504 0.43209876543209874
412 6504 0.43209876543209874
413 6504 0.43209876543209874
414 6504 0.43209876543209874
415 6504 0.43209876543209874
416 6504 0.43209876543209874
417 6504 0.43209876543209874
418 6504 0.43209876543209874
419 6504 0.43209876543209874
420 6504 0.43209876543209874
421 6504 0.43209876543209874
422 6504 0.43209876543209874
423 6504 0.43209876543209874
424 6504 0.43209876543209874
425 6504 0.43209876543209874
426 6504 0.43209876543209874
427 6504 0.43209876543209874
428 6504 0.43209876543209874
429 6504 0.43209876543209874
430 6504 0.43209876543209874
431 6504 0.43209876543209874
432 6504 0.43209876543209874
433 6504 0.43209876543209874
434 6504 0.43209876543209874
435 6504 0.43209876543209874
436 6504 0.43209876543209874
437 6504 0.43209876543209874
438 6504 0.43209876543209874
439 6504 0.43209876543209874
440 6504 0.43209876543209874
441 6504 0.43209876543209874
442 6504 0.43209876543209874
443 6504 0.43209876543209874
444 6504 0.43209876543209874
445 6504 0.43209876543209874
446 6504 0.43209876543209874
447 6504 0.43209876543209874
448 6504 0.43209876543209874
449 6504 0.43209876543209874
450 6504 0.43209876543209874
451 6504 0.43209876543209874
452 6504 0.43209876543209874
453 6504 0.43209876543209874
454 6504 0.43209876543209874
455 6504 0.43209876543209874
456 6504 0.43209876543209874
457 6504 0.43209876543209874
458 6504 0.43209876543209874
459 6504 0.43209876543209874
460 6504 0.43209876543209874
461 6504 0.43209876543209874
462 6504 0.43209876543209874
463 6504 0.43209876543209874
464 6504 0.43209876543209874
465 6504 0.43209876543209874
466 6504 0.43209876543209874
467 6504 0.43209876543209874
468 6504 0.43209876543209874
469 6504 0.43209876543209874
470 6504 0.43209876543209874
471 6504 0.43209876543209874
472 6504 0.43209876543209874
473 6504 0.43209876543209874
474 6504 0.43209876543209874
475 6504 0.43209876543209874
476 6504 0.43209876543209874
477 6504 0.43209876543209874
478 6504 0.43209876543209874
479 6504 0.43209876543209874
480 6504 0.43209876543209874
481 6504 0.43209876543209874
482 6504 0.43209876543209874
483 6504 0.43209876543209874
484 6504 0.43209876543209874
485 6504 0.43209876543209874
486 6504 0.43209876543209874
487 6504 0.43209876543209874
488 6504 0.43209876543209874
489 6504 0.43209876543209874
490 6504 0.43209876543209874
491 6504 0.43209876543209874
492 6504 0.43209876543209874
493 6504 0.43209876543209874
494 6504 0.43209876543209874
495 6504 0.43209876543209874
496 6504 0.43209876543209874
497 6504 0.43209876543209874
498 6504 0.43209876543209874
499 6504 0.43209876543209874
500 6504 0.43209876543209874
501 6504 0.43209876543209874
502 6504 0.43209876543209874
503 6504 0.43209876543209874
504 6504 0.43209876543209874
505 6504 0.43209876543209874
506 6504 0.43209876543209874
507 6504 0.43209876543209874
508 6504 0.43209876543209874
509 6504 0.43209876543209874
510 6504 0.43209876543209874
511 6504 0.43209876543209874
512 6504 0.43209876543209874
513 6504 0.43209876543209874
514 6504 0.43209876543209874
515 6504 0.43209876543209874
516 6504 0.43209876543209874
517 6504 0.43209876543209874
518 6504 0.43209876543209874
519 6504 0.43209876543209874
520 6504 0.43209876543209874
521 6504 0.43209876543209874
522 6504 0.43209876543209874
523 6504 0.43209876543209874
524 6504 0.43209876543209874
525 6504 0.43209876543209874
526 6504 0.43209876543209874
527 6504 0.43209876543209874
528 6504 0.43209876543209874
529 6504 0.43209876543209874
530 6504 0.43209876543209874
531 6504 0.43209876543209874
532 6504 0.43209876543209874
533 6504 0.43209876543209874
534 6504 0.43209876543209874
535 6504 0.43209876543209874
536 6504 0.43209876543209874
537 6504 0.43209876543209874
538 6504 0.43209876543209874
539 6504 0.43209876543209874
540 6504 0.43209876543209874
541 6504 0.43209876543209874
542 6504 0.43209876543209874
543 6504 0.43209876543209874
544 6504 0.43209876543209874
545 6504 0.43209876543209874
546 6504 0.43209876543209874
547 6504 0.43209876543209874
548 6504 0.43209876543209874
549 6504 0.43209876543209874
550 6504 0.43209876543209874
551 6504 0.43209876543209874
552 6504 0.43209876543209874
553 6504 0.43209876543209874
554 6504 0.43209876543209874
555 6504 0.43209876543209874
556 6504 0.43209876543209874
557 6504 0.43209876543209874
558 6504 0.43209876543209874
559 6504 0.43209876543209874
560 6504 0.43209876543209874
561 6504 0.43209876543209874
562 6504 0.43209876543209874
563 6504 0.43209876543209874
564 6504 0.43209876543209874
565 6504 0.43209876543209874
566 6504 0.43209876543209874
567 6504 0.43209876543209874
568 6504 0.43209876543209874
569 6504 0.43209876543209874
570 6504 0.43209876543209874
571 6504 0.43209876543209874
572 6504 0.43209876543209874
573 6504 0.43209876543209874
574 6504 0.43209876543209874
575 6504 0.43209876543209874
576 6504 0.43209876543209874
577 6504 0.43209876543209874
578 6504 0.43209876543209874
579 6504 0.43209876543209874
580 6504 0.43209876543209874
581 6504 0.43209876543209874
582 6504 0.43209876543209874
583 6504 0.43209876543209874
584 6504 0.43209876543209874
585 6504 0.43209876543209874
586 6876 0.4403292181069959
587 6876 0.4403292181069959
588 6876 0.4403292181069959
589 6876 0.4403292181069959
590 7612 0.43621399176954734
591 7612 0.43621399176954734
592 7612 0.43621399176954734
593 7612 0.43621399176954734
594 7612 0.43621399176954734
595 7612 0.43621399176954734
596 7612 0.43621399176954734
597 7612 0.43621399176954734
598 7612 0.43621399176954734
599 7612 0.43621399176954734
600 7612 0.43621399176954734
601 7612 0.43621399176954734
602 7612 0.43621399176954734
603 7612 0.43621399176954734
604 7612 0.43621399176954734
605 7612 0.43621399176954734
606 7612 0.43621399176954734
607 7612 0.43621399176954734
608 7612 0.43621399176954734
609 7612 0.43621399176954734
610 7612 0.43621399176954734
611 7612 0.43621399176954734
612 7612 0.43621399176954734
613 7612 0.43621399176954734
614 7612 0.43621399176954734
615 7612 0.43621399176954734
616 7612 0.43621399176954734
617 7612 0.43621399176954734
618 7612 0.43621399176954734
619 7612 0.43621399176954734
620 7612 0.43621399176954734
621 7612 0.43621399176954734
622 7612 0.43621399176954734
623 7612 0.43621399176954734
624 7612 0.43621399176954734
625 7612 0.43621399176954734
626 7612 0.43621399176954734
627 7612 0.43621399176954734
628 7612 0.43621399176954734
629 7612 0.43621399176954734
630 7612 0.43621399176954734
631 7612 0.43621399176954734
632 7612 0.43621399176954734
633 7612 0.43621399176954734
634 7612 0.43621399176954734
635 7612 0.43621399176954734
636 7612 0.43621399176954734
637 7612 0.43621399176954734
638 7612 0.43621399176954734
639 7612 0.43621399176954734
640 7612 0.43621399176954734
641 7612 0.43621399176954734
642 7612 0.43621399176954734
643 7612 0.43621399176954734
644 7612 0.43621399176954734
645 7612 0.43621399176954734
646 7612 0.43621399176954734
647 7612 0.43621399176954734
648 7612 0.43621399176954734
649 7612 0.43621399176954734
650 7612 0.43621399176954734
651 7612 0.43621399176954734
652 7612 0.43621399176954734
653 7612 0.43621399176954734
654 7612 0.43621399176954734
655 7612 0.43621399176954734
656 7612 0.43621399176954734
657 7612 0.43621399176954734
658 7612 0.43621399176954734
659 7612 0.43621399176954734
660 7612 0.43621399176954734
661 7612 0.43621399176954734
662 7612 0.43621399176954734
663 7612 0.43621399176954734
664 7612 0.43621399176954734
665 7612 0.43621399176954734
666 7612 0.43621399176954734
667 7612 0.43621399176954734
668 7612 0.43621399176954734
669 7612 0.43621399176954734
670 7612 0.43621399176954734
671 7612 0.43621399176954734
672 7612 0.43621399176954734
673 7612 0.43621399176954734
674 7612 0.43621399176954734
675 7612 0.43621399176954734
676 7612 0.43621399176954734
677 7612 0.43621399176954734
678 7612 0.43621399176954734
679 7612 0.43621399176954734
680 7612 0.43621399176954734
681 7612 0.43621399176954734
682 7612 0.43621399176954734
683 7612 0.43621399176954734
684 7612 0.43621399176954734
685 7612 0.43621399176954734
686 7612 0.43621399176954734
687 7612 0.43621399176954734
688 7612 0.43621399176954734
689 7612 0.43621399176954734
690 7612 0.43621399176954734
691 7612 0.43621399176954734
692 7612 0.43621399176954734
693 7612 0.43621399176954734
694 7612 0.43621399176954734
695 7612 0.43621399176954734
696 7612 0.43621399176954734
697 7612 0.43621399176954734
698 7612 0.43621399176954734
699 7612 0.43621399176954734
700 7612 0.43621399176954734
701 7612 0.43621399176954734
702 7612 0.43621399176954734
703 7612 0.43621399176954734
704 7612 0.43621399176954734
705 7612 0.43621399176954734
706 7612 0.43621399176954734
707 7612 0.43621399176954734
708 7612 0.43621399176954734
709 7612 0.43621399176954734
710 7612 0.43621399176954734
711 7612 0.43621399176954734
712 7612 0.43621399176954734
713 7612 0.43621399176954734
714 7612 0.43621399176954734
715 7612 0.43621399176954734
716 7612 0.43621399176954734
717 7612 0.43621399176954734
718 7612 0.43621399176954734
719 7612 0.43621399176954734
720 7612 0.43621399176954734
721 7612 0.43621399176954734
722 7864 0.4279835390946502
723 7864 0.4279835390946502
724 7864 0.4279835390946502
725 7864 0.4279835390946502
726 7864 0.4279835390946502
727 7864 0.4279835390946502
728 7864 0.4279835390946502
729 7864 0.4279835390946502
730 7864 0.4279835390946502
731 7864 0.4279835390946502
732 7864 0.4279835390946502
733 7864 0.4279835390946502
734 7864 0.4279835390946502
735 7864 0.4279835390946502
736 7864 0.4279835390946502
737 7864 0.4279835390946502
738 7864 0.4279835390946502
739 7864 0.4279835390946502
740 7864 0.4279835390946502
741 7864 0.4279835390946502
742 7864 0.4279835390946502
743 7864 0.4279835390946502
744 7864 0.4279835390946502
745 7864 0.4279835390946502
746 7864 0.4279835390946502
747 7864 0.4279835390946502
748 7864 0.4279835390946502
749 7864 0.4279835390946502
750 7864 0.4279835390946502
751 7864 0.4279835390946502
752 7864 0.4279835390946502
753 7864 0.4279835390946502
754 7864 0.4279835390946502
755 7864 0.4279835390946502
756 7864 0.4279835390946502
757 7864 0.4279835390946502
758 7864 0.4279835390946502
759 7864 0.4279835390946502
760 7864 0.4279835390946502
761 7864 0.4279835390946502
762 7864 0.4279835390946502
763 7864 0.4279835390946502
764 7864 0.4279835390946502
765 7864 0.4279835390946502
766 7864 0.4279835390946502
767 7864 0.4279835390946502
768 7864 0.4279835390946502
769 7864 0.4279835390946502
770 7864 0.4279835390946502
771 7864 0.4279835390946502
772 7864 0.4279835390946502
773 7864 0.4279835390946502
774 7864 0.4279835390946502
775 7864 0.4279835390946502
776 7864 0.4279835390946502
777 7864 0.4279835390946502
778 7864 0.4279835390946502
779 7864 0.4279835390946502
780 7864 0.4279835390946502
781 7864 0.4279835390946502
782 7864 0.4279835390946502
783 7864 0.4279835390946502
784 7864 0.4279835390946502
785 7864 0.4279835390946502
786 7864 0.4279835390946502
787 7864 0.4279835390946502
788 7864 0.4279835390946502
789 7864 0.4279835390946502
790 7864 0.4279835390946502
791 7864 0.4279835390946502
792 7864 0.4279835390946502
793 7864 0.4279835390946502
794 7864 0.4279835390946502
795 7864 0.4279835390946502
796 7864 0.4279835390946502
797 7864 0.4279835390946502
798 7864 0.4279835390946502
799 7864 0.4279835390946502
800 7864 0.4279835390946502
801 7864 0.4279835390946502
802 7864 0.4279835390946502
803 7864 0.4279835390946502
804 7864 0.4279835390946502
805 7864 0.4279835390946502
806 7864 0.4279835390946502
807 7864 0.4279835390946502
808 7864 0.4279835390946502
809 7864 0.4279835390946502
810 7864 0.4279835390946502
811 7864 0.4279835390946502
812 7864 0.4279835390946502
813 7864 0.4279835390946502
814 7864 0.4279835390946502
815 7864 0.4279835390946502
816 7864 0.4279835390946502
817 7864 0.4279835390946502
818 7864 0.4279835390946502
819 7864 0.4279835390946502
820 7864 0.4279835390946502
821 7864 0.4279835390946502
822 7864 0.4279835390946502
823 7864 0.4279835390946502
824 7864 0.4279835390946502
825 7864 0.4279835390946502
826 7864 0.4279835390946502
827 7864 0.4279835390946502
828 7864 0.4279835390946502
829 7864 0.4279835390946502
830 7864 0.4279835390946502
831 7864 0.4279835390946502
832 7864 0.4279835390946502
833 7864 0.4279835390946502
834 7864 0.4279835390946502
835 7864 0.4279835390946502
836 7864 0.4279835390946502
837 7864 0.4279835390946502
838 7864 0.4279835390946502
839 7864 0.4279835390946502
840 7864 0.4279835390946502
841 7864 0.4279835390946502
842 7864 0.4279835390946502
843 7864 0.4279835390946502
844 7864 0.4279835390946502
845 7864 0.4279835390946502
846 7864 0.4279835390946502
847 7864 0.4279835390946502
848 7864 0.4279835390946502
849 7864 0.4279835390946502
850 7864 0.4279835390946502
851 7864 0.4279835390946502
852 7864 0.4279835390946502
853 7864 0.4279835390946502
854 7864 0.4279835390946502
855 7864 0.4279835390946502
856 7864 0.4279835390946502
857 7864 0.4279835390946502
858 7864 0.4279835390946502
859 7864 0.4279835390946502
860 7864 0.4279835390946502
861 7864 0.4279835390946502
862 7864 0.4279835390946502
863 7864 0.4279835390946502
864 7864 0.4279835390946502
865 7864 0.4279835390946502
866 7864 0.4279835390946502
867 7864 0.4279835390946502
868 7864 0.4279835390946502
869 7864 0.4279835390946502
870 7864 0.4279835390946502
871 7864 0.4279835390946502
872 7864 0.4279835390946502
873 7864 0.4279835390946502
874 7864 0.4279835390946502
875 7864 0.4279835390946502
876 7864 0.4279835390946502
877 7864 0.4279835390946502
878 7864 0.4279835390946502
879 7864 0.4279835390946502
880 7864 0.4279835390946502
881 7864 0.4279835390946502
882 7864 0.4279835390946502
883 7864 0.4279835390946502
884 7864 0.4279835390946502
885 7864 0.4279835390946502
886 7864 0.4279835390946502
887 7864 0.4279835390946502
888 7864 0.4279835390946502
889 7864 0.4279835390946502
890 7864 0.4279835390946502
891 7864 0.4279835390946502
892 7864 0.4279835390946502
893 7864 0.4279835390946502
894 7864 0.4279835390946502
895 7864 0.4279835390946502
896 7864 0.4279835390946502
897 7864 0.4279835390946502
898 7864 0.4279835390946502
899 7864 0.4279835390946502
900 7864 0.4279835390946502
901 7864 0.4279835390946502
902 7864 0.4279835390946502
903 7864 0.4279835390946502
904 7864 0.4279835390946502
905 7864 0.4279835390946502
906 7864 0.4279835390946502
907 7864 0.4279835390946502
908 7864 0.4279835390946502
909 7864 0.4279835390946502
910 7864 0.4279835390946502
911 7864 0.4279835390946502
912 7864 0.4279835390946502
913 7864 0.4279835390946502
914 7864 0.4279835390946502
915 7864 0.4279835390946502
916 7864 0.4279835390946502
917 7864 0.4279835390946502
918 7864 0.4279835390946502
919 7864 0.4279835390946502
920 7864 0.4279835390946502
921 7864 0.4279835390946502
922 7864 0.4279835390946502
923 7864 0.4279835390946502
924 7864 0.4279835390946502
925 7864 0.4279835390946502
926 7864 0.4279835390946502
927 7864 0.4279835390946502
928 7864 0.4279835390946502
929 7864 0.4279835390946502
930 7864 0.4279835390946502
931 7864 0.4279835390946502
932 7864 0.4279835390946502
933 7864 0.4279835390946502
934 7864 0.4279835390946502
935 7864 0.4279835390946502
936 7864 0.4279835390946502
937 7864 0.4279835390946502
938 7864 0.4279835390946502
939 7864 0.4279835390946502
940 7864 0.4279835390946502
941 7864 0.4279835390946502
942 7864 0.4279835390946502
943 7864 0.4279835390946502
944 7864 0.4279835390946502
945 7864 0.4279835390946502
946 7864 0.4279835390946502
947 7864 0.4279835390946502
948 7864 0.4279835390946502
949 7864 0.4279835390946502
950 7864 0.4279835390946502
951 7864 0.4279835390946502
952 7864 0.4279835390946502
953 7864 0.4279835390946502
954 7864 0.4279835390946502
955 7864 0.4279835390946502
956 7864 0.4279835390946502
957 7864 0.4279835390946502
958 7864 0.4279835390946502
959 7864 0.4279835390946502
960 7864 0.4279835390946502
961 7864 0.4279835390946502
962 7864 0.4279835390946502
963 7864 0.4279835390946502
964 7864 0.4279835390946502
965 7864 0.4279835390946502
966 7864 0.4279835390946502
967 7864 0.4279835390946502
968 7864 0.4279835390946502
969 7864 0.4279835390946502
970 7864 0.4279835390946502
971 7864 0.4279835390946502
972 7864 0.4279835390946502
973 7864 0.4279835390946502
974 7864 0.4279835390946502
975 7864 0.4279835390946502
976 7864 0.4279835390946502
977 7864 0.4279835390946502
978 7864 0.4279835390946502
979 7864 0.4279835390946502
980 7864 0.4279835390946502
981 7864 0.4279835390946502
982 7864 0.4279835390946502
983 7864 0.4279835390946502
984 7864 0.4279835390946502
985 7864 0.4279835390946502
986 7864 0.4279835390946502
987 7864 0.4279835390946502
988 7864 0.4279835390946502
989 7864 0.4279835390946502
990 7864 0.4279835390946502
991 7864 0.4279835390946502
992 7864 0.4279835390946502
993 7864 0.4279835390946502
994 7864 0.4279835390946502
995 7864 0.4279835390946502
996 7864 0.4279835390946502
997 7864 0.4279835390946502
998 7864 0.4279835390946502
999 7864 0.4279835390946502
1000 7864 0.4279835390946502
1001 7864 0.4279835390946502
1002 7864 0.4279835390946502
1003 7864 0.4279835390946502
1004 7864 0.4279835390946502
1005 7864 0.4279835390946502
1006 7864 0.4279835390946502
1007 7864 0.4279835390946502
1008 7864 0.4279835390946502
1009 7864 0.4279835390946502
